報導標題,報導日期,報導大意,報導內文
俄烏戰事／俄擴大攻擊烏東地區 哈爾科夫砲聲連連,2022-04-16,烏俄戰爭進入第52天，俄軍擴大攻擊烏東地區，烏克蘭指出，俄軍首次動用遠程轟炸機，讓第二大城哈爾科夫，跟重要城市馬立波都受到猛烈攻擊。工業區、住宅區都有不少民眾死傷。烏克蘭總統也呼籲各國對俄羅斯祭出石油禁令，斷絕俄羅斯的軍武資金。,公園內、住宅區，四處都能看見炸彈的空殼，居民驚魂未定的陳述情況，又被突如其來的炮聲嚇得趕緊躲起來。烏俄戰爭進入第52天，俄軍擴大攻擊烏東地區，第二大城哈爾科夫多處住宅區都受到攻擊，至少造成10人死亡、35人受傷。差點受到砲彈波及的少女，說著事發經過又開始哽咽。哈爾科夫居民芙蘇娃說，「當時發生了爆炸，我試圖逃跑，它（砲彈）落在我附近，我跑了，但它（砲彈）又落在我附近，砲彈碎片飛濺開來，一個女人，她用她的身體蓋住了我。」有老婦人聽到孫子被炸死，趕來孫子家，抱著遺體痛哭。也有人就躺在大馬路旁，在其他居民協助下，滿臉是血等待救援，甚至還有一名七個月大的嬰兒，因此喪命。烏克蘭指出，俄軍首次動用遠程轟炸機攻擊，而烏克蘭總統澤倫斯基則是呼籲各國，下一波對俄制裁得包括石油禁令。烏克蘭總統澤倫斯基表示，「對俄羅斯的下一波制裁，必須包括對俄羅斯的石油禁令，總而言之 民主世界必須接受俄羅斯用在能源資源的資金，實際上就是用於破壞民主的資金。而在馬立波，則是因為鋼鐵廠遭到俄軍破壞，儘管俄軍表示已經控制了鋼鐵廠，但烏克蘭官方卻表態會利用工廠廠房，持續對抗俄軍。另外，為了逃離戰爭，不少烏東城市克拉馬托爾斯克居民都帶著行李，等著坐車離開。但當地的火車站，因為一星期前曾被砲火攻擊，少數民眾決定繼續躲在住家地下的防空洞，避免逃難過程中發生危險。
俄編輯闖攝影棚反戰 近日獲聘德媒自由記者,2022-04-15,俄羅斯對烏克蘭開戰不久，一名國營電視台編輯勇闖新聞直播現場宣傳反戰引發國際矚目。德國媒體世界報就肯定她關鍵時刻的勇氣，近日將她聘為自由記者。事實上，俄羅斯長期打壓言論自由，獨立媒體幾乎沒有生存空間，對烏克蘭開戰以來更以新的立法實施嚴格審查，當地只剩下少數的獨立記者，冒著最高15年刑期的風險繼續挑戰國營媒體的一言堂。,俄羅斯記者波隆斯基，在獨立網路電視台TVRAIN工作了6年，俄烏開戰後頻道在3月3日進行了最後一次的網路新聞直播，之後幾乎整個新聞團隊都逃離了俄羅斯．這天他回到久違的辦公室，裡面一片凌亂寂靜。瓦斯利波隆斯基說：「那裡是我們的網路新聞部，我很喜歡它。」隨著戰爭時期日益加劇的媒體言論審查，新立法對俄羅斯軍事行動的不實報導祭出最高十五年的重刑，獨立媒體人大舉出走，但波隆斯基選擇留下來繼續自己的工作。瓦斯利波隆斯基說道，「這是我們的時代，當發生了重大新聞，當發生了需要被報導的事件，我們必須更加努力做好本份，但現在我們不僅做不到，處境還淪落至此。」波隆斯基轉為自媒體部落客在Youtube繼續發表他的社會觀察，訪談網紅意見領袖，了解Youtube等主要管道被查封後有什麼替代選擇，上個月當局盛大慶祝克里米亞所謂統一回歸8周年，波隆斯基跟著前往萬人聚集的活動地點盧日尼基體育場訪談對蒲亭死忠的支持者，看看國營媒體一言堂洗腦下的他們為什麼出席這場慶祝活動，以及對烏克蘭戰爭的看法。現場出席活動民眾說，「他們叫我來我就來了。」也有民眾則表示，「因為我支持沒有納粹的和平，這不是戰爭，這是解放我們的兄弟們。」、「因為是克里米亞融合紀念，感謝上帝我們又是一國了。」、「對對對對對，我們支持對烏克蘭的行動。」瓦斯利波隆斯基：「我的背後有人正在離開，體育館的慶祝活動都還沒開始。」拍照打卡走人，波隆斯基看到現場也有一些看似被強迫動員充數的人，不過透過國營媒體，也就是絕大多數俄羅斯民眾的主要新聞來源，能看到的盡是慶祝克里米亞回歸萬民擁戴的蒲亭，被迫在烏克蘭採取去納粹化的特別軍事行動，保護當地俄語人口免於種族滅絕 ，簡直就是追求和平的人道任務。 許多海外僑民試圖把國際間看到的侵略與攻擊事證傳達給俄羅斯親友，無奈認知落差巨大。俄羅斯移民諾克林說道，「我母親相信俄羅斯是斯拉夫世界的救主，蒲亭和他的特殊軍事行動正在幫助俄羅斯人，對抗烏克蘭民族主義者。」正因如此，獨立記者們走著鋼索也要以個人微弱的力量突破洗腦大內宣．還有一位逆風而行的獨立記者艾琳娜芭布羅揚，在莫斯科的回聲廣播電台工作16年，也眼看著它關門大吉，她跟波隆斯基一樣轉型為部落客，最近正在調查國營媒體的政治宣傳。艾琳娜芭布羅揚說道，「新聞學已不復存在，我們的職業已經不存在，我們收到一份內部備忘錄，對所謂新聞媒體下指導棋，對某些特定主題應該如何報導，首先像是烏克蘭自己想要開戰，轟炸自己的人民，最後宣稱一切都是西方的錯，如果你想偏離備忘錄的指導，不跟隨官方的版本，就要冒坐牢15年的風險，你會變成他們的敵人。」1個月前，國營第一頻道的編輯奧絲雅妮可娃闖入直播新聞現場抗議假新聞蒙蔽人民，呼籲舉行反戰抗爭引起國際矚目。她受到長時間偵訊後，罰款獲釋並辭去第一頻道的工作，雖然擔心人身安全，仍然沒有接受法國的政治庇護，希望留在俄羅斯。德國大報世界報近日已經聘請她為自由記者，為旗下的報紙與電視頻道撰稿。不過奧絲雅妮可娃的未來仍然堪憂，因為先前公然指責俄羅斯入侵烏克蘭，可能觸犯假新聞法而被起訴，面臨多年牢獄之災。
俄烏戰事／傳烏軍飛彈擊中俄巡洋艦「莫斯科號」 俄官媒未提遭受攻擊,2022-04-14,俄烏戰事還沒有平息，在基輔戰火稍微和緩的時候，波蘭等國家領袖參訪了俄軍撤離後的殘破景象。與此同時，傳出在黑海海域的俄羅斯海軍巡洋艦莫斯科號爆炸，而且受損嚴重。,這是大約一兩個月前，莫斯科號在黑海海域實施飛彈射擊演習的畫面。這型軍艦被稱為「光榮級」，第一艘「光榮號」在施工6年後，才於1983年1月成軍服役，之後在公元2000年改名為「莫斯科號」，是前蘇聯碩果僅存的幾艘大型水面戰艦之一。目前為止已經服役接近40年，算是相當老舊。烏克蘭日前宣稱，從敖德薩地區發射反艦飛彈，命中了莫斯科號，導致莫斯科號嚴重受損甚至沉沒。幾乎同一時間的俄羅斯官方媒體，只提到莫斯科號因為起火導致艦上彈藥庫爆炸，並沒有提到遭受攻擊，而烏克蘭也沒有針對飛彈命中俄軍軍艦，提出任何的證明。至於在烏克蘭北部的基輔地區，當俄烏雙方針對布查屠殺事件各說各話的同時，基輔東北方150公里的切爾尼戈夫部分居民，從避難處所回到老家，住了幾十年的公寓，和小孩子上學的學校，放眼所見有的只剩一片廢墟，沒有被炸毀的房舍也遍布各種殘骸。切爾尼戈夫學校老師伊莉娜表示，「我們在爆炸後看見戰機飛越廣場，飛得非常低。當時傳來一聲爆炸緊、接著又是一聲爆炸。」而在基輔另一邊的郊區小鎮博羅江卡，烏克蘭持續以殘破的景象爭取國際支持，這次參訪當地的是波蘭與波羅的海3國元首。除了現場視察遭砲火摧毀的房舍，並且在指揮中心播放戰爭期間的影片。當然，這段影片並不在其中。日前曝光的這段影片，顯示在4月4日俄軍撤離基輔當時，東北邊有落單並且受重傷的2名俄軍，倒在地上血流滿地，仍舊遭到畫面上、疑似是烏克蘭部隊人員，在嘻笑聲中連開3槍射殺。這段畫面已經由路透社查證，不過烏克蘭官方強調不清楚這件事，但會進行調查。至於俄羅斯方面，針對國際間的制裁，總統普丁表示會提升國內的能源消費，並設法開拓新的外銷管道。
俄烏戰事／美再供烏8億美元軍援 UN秘書長：目前不可能停火,2022-04-14,"美國總統拜登13日宣布，對烏克蘭新的8億美元軍事援助，包括武器、彈藥、裝甲運兵車，以及直升機給烏克蘭；國際刑事法院首席檢察官，已經抵達基輔郊外的布查鎮展開調查，並且表示當地是犯罪現場。不過聯合國秘書長面對記者提問時回覆，俄烏戰爭目前不可能停火。
",美國總統拜登12日首度說出，俄國對烏克蘭的侵略是種族滅絕；拜登13日和烏克蘭總統澤倫斯基通話後，發表聲明，將對烏克蘭提供8億美元的新軍事援助計畫，包括武器、彈藥、裝甲運兵車，和直升機等軍援。美國國防部發言人柯比表示，「我們談到的所有這些都是為了援助烏克蘭，幫助烏克蘭現在正進行的戰鬥，以及未來幾天到幾週在烏東地區的戰鬥，自從拜登執政以來，美國已承諾向烏克蘭提供超過32億美元的安全援助。」這項新計畫包括以提供的許多高效武器系統，以及預計俄羅斯將在烏東地區，發動更廣泛攻擊，而量身定製的新武力。至於國際刑事法院ICC首席檢察官13日抵達基輔郊外的布查鎮，由於這裡遭到遭到俄軍佔領長達數週，烏方指控有數百位平民被殺害；ICC表示烏克蘭是犯罪現場，他們有合理的依據相信，此處發生ICC管轄範圍內的罪行。國際刑事法院首席檢察官卡林汗指出，「每個人，特別是平民都有一定的權利，我們必須為他們發聲，我們必須堅持了解事發真相，法官將裁決是否為此負責。」英國和歐盟13日宣布，對烏克蘭親俄分離分子以及俄羅斯更多寡頭，和他們的親屬，實施制裁；面對西方國家實施制裁，俄羅斯總統蒲亭表示莫斯科將為能源出口尋求替代市場。美國財政部長葉倫指出，不譴責俄羅斯對烏克蘭發動「令人髮指的戰爭」，並想藉此謀利的國家是短視近利，如果破壞西方對俄國實施的制裁，將面臨後果。不過即使國際一波波的制裁，聯合國秘書長古特瑞斯，13日面對記者提問時回覆，俄烏戰爭目前不可能停火。面對記者提問，聯合國秘書長秘書長古特瑞斯表示，「當前全球停火，在烏克蘭似乎不可能停火，我們出於人道主義的原因呼籲，但似乎不可能。」古特瑞斯還表示，聯合國已經向俄羅斯提出一些，關於當地停火、人道主義走廊，和疏散平民的可能性建議，正在等待俄方答覆。 
俄烏戰事／普丁稱和平會談走進死胡同  烏克蘭：艱難但會努力,2022-04-13,俄羅斯總統普丁，12日會見來訪的盟友，白俄羅斯總統魯卡申科，討論烏克蘭局勢。普丁駁斥西方指控俄軍犯下的布查屠殺，是虛偽造假，也說目前和平談判陷入僵局。烏方表示，談判艱難，但會繼續下去。,俄羅斯總統普丁，12日會見盟友魯卡申科，兩人一起參觀遠東阿穆爾地區的東方太空發射場設施。聯合記者會上，普丁表示，由於烏克蘭對俄羅斯戰爭罪行的虛假指控，以及要求覆蓋整個烏克蘭的安全保障，兩國和平會談已經走進了死胡同，這是俄軍從烏克蘭北部撤軍以來，普丁首次公開發表相關談話，承諾會在烏克蘭實現所有崇高目標，表態軍事行動將會繼續，他也痛斥西方言之鑿鑿的布查大屠殺是雙標騙局。俄羅斯總統普丁：「就像沒有人記得阿富汗有數百平民被謀殺，數百甚至更多人在婚禮上一擊致命，一片安靜，但在敘利亞的挑釁上可不安靜，他們宣稱阿塞德政府使用化武，後來證明是假的，在布查也是相同的謊言。」魯卡申科也附和，表示是英國在布查進行了特別的心理戰，還表示可以提供他們的手法，以及相關的地址，密碼，車號等資料，他說白俄羅斯積極參與俄烏和談，被貼上「侵略者幫凶」的標籤，並不公平。普丁則表示，軍事行動之所以沒有加快腳步，是希望把損失降到最低，還表示西方的孤立與制裁錯估情勢，反而讓俄國人更團結，俄羅斯盧布已經收復了先前損失。俄羅斯總統普丁：「那些不懷好意的人，希望制裁閃電戰對我們的傷害並未發生，我們的金融系統、我們的產業都穩定運作。」普丁說，烏克蘭和俄羅斯本質上是一個民族，指責美國干涉俄羅斯後院的事務造成威脅，為了保護俄羅斯，莫斯科除了發起軍事行動外別無選擇，為了拯救烏克蘭東部頓巴斯的人民，與烏克蘭反俄勢力的衝突無可避免。
拜登首稱俄軍行動是「種族滅絕」 美將再向烏提供7.5億美元軍援,2022-04-13,烏俄戰爭打了將近50天，美國總統拜登12日首度說出，俄國對烏克蘭的侵略是種族滅絕，同時宣布為了平穩油價，美國將大量釋出戰備儲油。至於烏克蘭方面，總統澤倫斯基12日證實，抓獲該國親俄的烏克蘭富豪議員梅德維楚克，同時提議用他來交換遭俄國俘虜的烏克蘭人質。,美國總統拜登12日在愛荷華州提到國際油價上漲的原因，就是俄國入侵烏克蘭的戰爭所導致，更首度指出，俄國在烏克蘭的軍事行動，就是種族滅絕。拜登說，「你們的家庭預算，你們加滿油的能力，這些都不應該取決於半個世界之外的獨裁者，是否宣戰和實施種族滅絕。」拜登同時也宣布，為了平穩國際油價，未來6個月美國每天都將釋出100萬桶的戰備儲油，而拜登最快將在13日宣布，再對烏克蘭提供7.5億美元的軍事援助，抵抗俄國入侵。在12日的活動結束後，拜登也再次確認種族滅絕的說法。拜登表示，「沒錯，我稱俄國的行為是種族滅絕，越來越清楚的是，蒲亭正在試圖抹去作為能成為一個烏克蘭人的想法。」至於在烏克蘭境內，位於首都基輔30公里外，發生俄軍屠殺慘案的布查鎮，當地居民正在哀悼在俄軍圍攻期間，不幸病死的愛妻。烏克蘭布查鎮居民德拉杭說，「妳離開得太早，甚至沒有道別。」德拉杭的妻子的瑪莉娜，草草埋在自家後院，棺木都是用衣櫥碎片拼湊而成，6歲兒子維拉德已逐漸明白母親的辭世，在跟鄰居玩泥土時，口中還不斷會說出轟炸，你不是烏克蘭人等語句，也顯示這場戰爭已在幼小心靈中留下陰霾。至於烏克蘭總統澤倫斯基12日證實，該國國安局逮捕了親俄的烏克蘭富豪議員梅德維楚克，澤倫斯基要求用梅德維楚克，跟俄國交換遭俘虜的烏克蘭人質。跟蒲亭關係密且的梅德維楚克，去年5月被以洩漏國家機密給俄國的叛國罪遭居家軟禁，但烏俄戰爭爆發後第四天從住家逃脫。另一方面，德國總統史坦邁爾12日證實，他有意跟波蘭以及波羅的海國家總統一起訪問基輔，已遭烏克蘭政府拒絕。史坦邁爾過去擔任德國外長時，就保持對俄友好政策，2014年俄國併吞克里米亞時，他還是大力推動北溪二號天然氣管線的興建，儘管他最近表示當年錯估形勢，但依舊被烏克蘭列為拒絕往來戶。
俄烏戰事／俄軍往東攻擊頓巴斯 往南續包圍馬立波,2022-04-12,俄羅斯軍隊不僅鎖定烏克蘭東部的頓巴斯地區，南部重要據點馬立波的戰爭也還沒結束。烏克蘭總統澤倫斯基指出，已經接獲消息，俄軍可能動用化學武器攻擊守軍，不過目前尚未獲得證實。烏克蘭當地的人權組織，近期也接獲不少俄軍性侵案件，呼籲各界關注烏克蘭婦女權益。,救難人員在瓦礫堆中尋找生還跡象，同時動用吊車移動遭炸毀的牆面，以利救援。俄羅斯不僅對烏克蘭東部頓巴斯地區持續發動攻勢，就連南部的港市馬立波也持續遭被俄軍包圍。從空拍畫面可以看到，馬立波劇院的廣場外，斗大俄文寫著內有兒童，屋頂還綁著白旗，但在連日的轟炸下，作為避難使用的劇院現在成為一片廢墟。烏克蘭總統澤倫斯基表示，「其中一個入侵者的發言人提到，他們正在考慮使用化學武器來對抗馬立波的守軍，我們將以最嚴肅的態度面對。」烏克蘭總統澤倫斯基指出，俄軍很有可能對守軍還有平民使用化學武器，呼籲西方應該加強制裁，對俄羅斯石油實施禁運，不過這項指控目前尚未獲得證實。馬立波市長告訴美聯社，當地居民缺水、缺電以及生活物資，但俄軍阻擋人道主義救援工作，想要掩蓋殺害無辜百姓的事實。烏克蘭人權組織會長徹莉帕卡指出，「我們知道也看到，現在希望你們能聽見我們的聲音，性侵和暴力已經成為俄羅斯入侵者的戰爭武器。」11日聯合國安理會審議烏克蘭婦女兒童問題，烏克蘭人權組織表示，目前已經接獲至少9起的性侵案件，涉及12名婦人和女孩。甚至還傳出尋求避難的婦女和兒童被人口販運集團拐賣。聯合國婦女署執行主任巴胡斯表示，「我們聽到越來越多的強暴和性暴力，必須對這些指控進行獨立調查，以確保正義和問責。」與此同時，聯合國兒童基金會已證實，自俄烏戰爭爆發以來，已經有142名兒童喪生，229名兒童受傷。
俄烏戰事／烏方稱俄軍對烏東頓巴斯 展開新攻勢,2022-04-12,烏克蘭11日表示，俄羅斯已經開始對烏東頓巴斯展開新一波攻勢；稍早傳出，南部港市馬立波駐地軍隊稱彈藥用罄、將打最後一戰、遭到官員否認；西方國家調停戰事，奧地利總理內哈默與俄國總統蒲亭會面後表示，「無樂觀跡象」；美印線上會，印度總理莫迪呼籲俄烏領導人，直接對話。,烏克蘭國防部亞速營公布影片，宣稱在馬立波街頭的俄軍坦克被摧毀，不過沒有提供更進一步訊息，國際媒體無法確認日期、地點以及影片的真實性。烏方11日表示俄軍已對烏東頓巴斯地區展開最新攻勢，總統澤倫斯基當天在對南韓國會發表視訊演說時要求南韓提供武器，表示俄軍正大舉集結、遭圍城的南部重要港市馬立波可能已有數萬人死亡。澤倫斯基表示，「馬立波被毀了，有數以萬計的人死亡。即使如此，俄羅斯沒有停止攻勢，他們想利用馬立波殺雞儆猴。」當天傳出馬立波海軍陸戰隊表示彈盡援絕，接下來打的可能是「最後一戰」，該市副市長奧洛夫說這是假消息，烏軍目前仍堅持抵禦。西方官員表示，接下來這段日子對烏克蘭至關重要，因為俄軍正在重整部署；國際社會也有部分領導人居中調停，避免兩敗俱傷，奧地利總理內哈默便是戰事開打以來首位與俄國總統蒲亭會面的歐洲領導人，他11日前往莫斯科，表示兩人這場會晤不是友好的會面，過程直接、公開也艱難。內哈默說：「從這次與蒲亭總統的談話中，我無法帶給各位樂觀的感受，大規模的攻勢顯然正在備戰中。」而過去一直避免批評俄國的印度，11日美印線上峰會，由於立場與美不同，美方試圖施壓盼能成為同路人。印度總理莫迪表示，與俄烏總統多次通話中「不只要求和平，還建議兩國總統舉行直接對談。」，美國總統拜登則說，「美國與印度將就如何處理這場俄羅斯戰爭破壞穩定的後續影響，繼續密切磋商。」美國已經表示不樂見印度增加進口俄羅斯能源，儘管不會為此設下紅線，但不希望看到加速採購。印度上週聯合國人權理事會暫停俄會籍案投下棄權票，並繼續購買俄國石油武器。
俄軍在烏克蘭東部不斷集結  澤倫斯基要人民盡速撤離,2022-04-11,俄軍目前不斷聚集在烏克蘭東部，烏克蘭表示已準備大戰一場，總統澤倫斯基要百姓盡速撤離。美方表示俄軍換新的指揮官，正準備針對平民發動暴行。另外，克拉馬托斯克火車站遭飛彈攻擊死亡攀升至57人。,就在烏克蘭東部的克拉馬托斯克火車站遭飛彈攻擊，造成重大死傷後，該區現在宛如空城；當局注意到目前未能拿下任何重要大城的俄軍一直在東部集結，情報顯示俄軍8日時有數百輛坦克、大砲及軍用車輛至少12公里的車隊，出現在哈爾科夫東部，推測俄軍撤離烏北後，正準備進攻烏東及烏南，可能準備發動大規模攻擊，要求百姓盡速離開。烏克蘭領土防衛指揮官迪米托羅說：「有些人太過害怕不敢離開，有些也許找到別的方法撤離。」總統澤倫斯基10日晚間向全國示警，表示俄軍在侵略行動上更不斷加強力道，必須擊退俄國部隊，以在雙方領導人會面時有更好的籌碼，並表示俄羅斯就是因為懦弱，所以不敢承認布犯下布查屠殺案。烏克蘭總統澤倫斯基說：「俄羅斯軍隊將在我國東部地區，展開更大規模的行動，他們甚至可用更多導彈對付我們，甚至更多的空投炸彈，但我們正針對他們的行動作準備，我們將會所有回應。」俄羅斯在烏克蘭的行動指揮部隊已經重組，新任命負責調度的將軍，是曾在敘利亞有豐富作戰經驗的俄羅斯南部軍區指揮官德沃尼科夫；美國國家安全顧問蘇利文10日表示，德沃尼科夫將策畫針對烏克蘭平民百姓的犯罪及暴行，不過蘇利文並未提供任何證據。另外，烏克蘭戰爭罪檢察官以及鑑識專家，當天在布查鎮大規模屠殺現場繼續發現更多死者，倖存者表示，很多人遭槍殺，大多數都是男性，而在基輔則可見到有人被燒焦、死時雙手被綁等殘忍景象，烏克蘭檢察總長表示，在基輔週邊地區至今已經發現超過1200具遺體。
英國首相強生到訪基輔  將提供烏克蘭台幣37億軍援,2022-04-10,歐洲各國加強對烏克蘭的支持，繼歐盟執委會主席馮德萊恩一行人之後，9日奧地利總理內哈默，英國首相強生也先後造訪基輔，強生還宣布對烏增加1億英鎊，折合台幣37億的軍備援助。,英國首相強生9日在烏克蘭首都基輔，與總統澤倫斯基會面展現支持，高度保密的行程，直到英國駐烏克蘭大使館發布照片才公開。強生還跟澤倫斯基漫步基輔街頭，熱心民眾送上紀念品，還有人難掩驚訝激動。烏克蘭民眾：「我們也需要你，每個人都知道。」當天稍早強生在與澤倫斯基的記者會上，盛讚烏克蘭人，展現了獅子般的勇氣，也譴責俄軍在布查與伊爾平犯下了戰爭罪行，他此行宣布英國將會運送價值1億英鎊，合台幣37億的高級軍事裝備給烏克蘭，包括星光防空飛彈，800枚反戰車飛彈，與其他精準武器彈藥，此外還將提供120輛裝甲車與新的反艦飛彈系統，並加強對俄制裁，對烏提供設備技術與情報，確保烏克蘭不再被欺負，不再被勒索，不再受到同樣的威脅。英國首相強生指出，「我們將每週繼續加強對俄羅斯的制裁，不僅凍結銀行資產和制裁財閥，且不再使用俄羅斯碳氫能源，我們將為你提供你需要的支持，經濟支持和防禦性軍事支持。」澤倫斯基透過社群推文表示，強生是反對俄羅斯侵略的最有原則人士之一，呼籲西方國家追隨英國，提供烏克蘭軍事援助並加強制裁俄羅斯，對俄羅斯能源資源實施全面禁運．歐洲領袖近日頻頻訪烏，9日在強生之前，奧地利總理哈內莫也訪問基輔與布查，8日到訪的歐盟執委會主席馮德萊恩等人，提供10億歐元協助難民問題，也允諾加快烏克蘭入歐盟的申請。不過俄羅斯對烏東即將發動大規模攻擊，頓內次克兩個城鎮遭受砲擊，當局敦促居民立刻撤離，澤倫斯基表示，仍期盼透過外交手段結束戰爭。
俄軍血腥鎮壓烏國平民 G7聲明譴責俄國暴行,2022-04-08,俄烏戰事已進入第44天，烏克蘭總統澤倫斯基7日表示，俄羅斯在博羅江卡的暴行比布查還要更可怕。烏克蘭外長對北約警告，頓巴斯之役恐怕會讓人想起二次世界大戰，呼籲盟國提供更多援助。北約則在外長會議後，同意提供更廣泛的武器支援，G7七大工業國組織外長則同聲譴責俄羅斯在布查犯下的暴行。,基輔西北方的博羅江卡小鎮處處都是斷垣殘壁，當地居民看到自己的家園變成這副模樣，不禁悲從中來。俄羅斯入侵烏克蘭，對平民展開血腥屠殺，烏克蘭檢察單位指出，包括先前的布查，還有博羅江卡、伊爾平等基輔郊區，已經發現650具屍體，包括40名兒童。博羅江卡民眾札格里貝尼說：「我的母親、我的兄弟和他的妻子、他的岳母和岳父仍在裡面，還有其他人在地下室裡，樓上也有其他人以及孩子，我很確定他們沒有出來，我知道他們當時在那裡。」烏克蘭總檢察長表示，正在調查4000多起戰爭罪案件，將提告荷蘭海牙的國際刑事法院，俄羅斯要為戰爭罪、危害人類罪、侵略罪和種族滅絕等罪負責。根據CNN報導，德國情報單位表示，截獲俄軍在討論槍殺烏克蘭平民的無線電通訊內容。烏克蘭總統澤倫斯基指出，甚至在馬立波都有類似的暴行。澤倫斯基表示，「清理博羅江卡的工作已經開始，但那裡明顯（比布查）更可怕。」烏克蘭外交部長庫列巴表示，「頓巴斯戰役讓我想起二戰的場面，大規模的行動、演習，數千輛坦克、裝甲車、飛機和大砲參與。」俄羅斯加強在烏東的軍事行動，烏克蘭外長向北約請求更多援助，還希望西方國家能對俄國實施全面能源禁運。G7七大工業國組織外長7日在歐盟會面後，發表聲明譴責俄軍暴行，北約組織外長也在布魯塞爾舉行峰會，同意加強對烏克蘭的支援。北約秘書長史托騰柏格表示，「他們需要不同類型的武器，盟友也為他們提供不同類型武器，我們每天都看到這些武器對戰場的影響，因為烏克蘭人已經對入侵的俄軍造成嚴重損失。」俄烏戰爭仍未見終戰曙光，兩國和談也再度卡關。俄國外交部表示，烏克蘭遞交的協議草案，具有不可接受的要素，而且有挑釁的行為，但俄羅斯將堅持主張繼續談判。
聯合國投票通過 暫停俄國人權理事會資格,2022-04-08,聯合國7日投票，以93對24票和58票棄權通過暫停俄羅斯在聯合國人權理事會成員資格。另外，克里姆林宮發言人接受媒體獨家訪問時表示，在可預見的未來戰爭可能結束。,即使在俄羅斯已經事先警告聯合國成員，在美國於人權理事會推動暫停俄國資格的提案投下贊成票，會被視為雙邊關係不友善態度，聯合國7日的投票結果還是讓俄方最終遭停權，93票同意、24票反對及58票棄權。烏克蘭駐聯合國大使基斯利茨亞表示，「我在意的是俄羅斯被停權而且焦躁，幾乎以立刻退出的方式接受這個結果，我對這個結果相當滿意。」俄羅斯駐聯合國副代表庫茲明則表示，「是非法並有政治動機的一步，其目的是對一個具有運作獨立的本國與外交的聯合國主權成員的示範性懲罰。」俄羅斯也是繼2011年利比亞之後，在聯合國人權理事會第2個被停權的國家。美國提出這項提案是基於俄軍在烏克蘭侵犯人權的行為，不過投票結果遠低於聯合國大會上個月要求立即停火及俄國撤軍2項決議案，這2項決議都獲得至少140個國家的支持。當天，俄羅斯克里姆林宮發言人佩斯克夫接受英國天空新聞網獨家訪問，承認俄軍在烏克蘭有巨大損失，重申未涉布查鎮屠殺案，且在可預知的未來戰爭可能結束。佩斯克夫表示，「（頓內次克跟盧甘斯克）這兩個共和國過去8年來一直遭烏克蘭軍人的猛烈砲擊，卻沒有一個國家會去提起，（布查鎮屠殺）根本不算是陰謀，這是大膽的偽造，我們的軍隊正盡其所能結束軍事行動，我們希望接下來幾天，在可預見的未來軍事行動能達標，或以俄烏雙邊協商結束戰爭。」根據英國廣播公司BBC的報導，俄軍將烏克蘭北部村民當作人肉盾牌用以反擊。西方官員及軍事家分析，未來幾週內俄軍將在烏東展開激烈攻勢，烏方要求北約提供援助，北約則表示備妥加強支援但沒有說明提供哪些武器。
美國宣布擴大制裁俄羅斯 蒲亭女兒及聯邦儲蓄銀行列名單,2022-04-07,"美國6日宣布擴大制裁俄羅斯，總統蒲亭的核心人士包括成年子女都列入制裁名單，而就在歐盟執委會才宣布制裁俄國煤炭，歐洲理事會主席米歇爾6日表示，制裁石油與天然氣是遲早的事。
",布查鎮的血腥屠殺在國際社會高度矚目下，制裁手段連日加重，美國6日宣布對俄羅斯最大金融機構俄羅斯聯邦儲蓄銀行（Sberbank）、最大私人銀行阿爾法銀行（Alfa bank）列入制裁清單，還針對總統蒲亭的核心人士、外交部長拉夫洛夫的妻女以及蒲亭兩個成年女兒制裁，她們在美國的資產將凍結，與美國金融系統的關聯將受限。美國並宣布禁止俄國用受美國管轄的資金償付債務。美國總統拜登表示，蒲亭犯下的戰爭罪絕無僅有，已經採取的措施，預計光是在今年就會使俄羅斯的國內生產毛額縮水兩位數，光在一年內，制裁就可能使俄羅斯過去15年的經濟成果化為烏有。而就在歐盟執委會才宣布對俄國煤炭等制裁，歐洲理事會主席米歇爾指責俄軍殺害手無寸鐵的老百姓暴行是戰爭罪，對俄國兩大重要能源的加重制裁是早晚問題。歐洲理事會主席米歇爾說，「我認為對石油，甚至是天然氣的制裁是遲早的事。」基於對俄軍持續攻擊造成更多傷亡的擔憂，甚至對東部地區哈爾科夫、盧甘斯克以及頓內次克加強攻擊，讓民眾處於砲火下面臨死亡威脅，烏克蘭副總理韋列舒克這幾個地區的民眾盡快撤離。此外，烏克蘭一名國防部高級官員表示，俄軍在烏軍頑強抵抗後，已完全從基輔跟切爾尼戈夫撤退，進入鄰國白俄羅斯以及俄國。不過美國總統拜登表示俄烏戰事離結束還很遠，北約也警告，蒲亭尚未放棄控制整個烏克蘭的目標，這場戰爭可能持續好幾個月甚至好幾年。 
