報導標題,報導日期,報導大意,報導內文
遭苗檢提當選無效之訴 鍾東錦批司法鬧劇,2022-12-21,12月25日九合一大選就職在即，苗栗地檢署日前偵結首宗現金賄選案，昨（20）日對縣長當選人鍾東錦等4人提起當選無效之訴。鍾東錦昨日晚間在臉書發文，表示縣務交接在即，請容他不和苗檢共同演出這場荒腔走板的司法鬧劇，鍾東錦團隊也表示，後續將向監察院提出檢舉。,苗栗地檢署14日對大選期間首件現金賄選案提起公訴，範圍涉及苗栗縣長、大湖鄉長及村長、鄉民代表等選舉。由於涉嫌買票的陳姓男子為苗栗縣長當選人鍾東錦的大湖鄉聯合競總主委，檢方20日決定對縣長當選人鍾東錦提起當選無效之訴。苗栗地檢署主任檢察官莊佳瑋指出，「提起的最主要理由，是因為目前多數的法院見解都認為，候選人本人、親屬、競選團隊等所為的賄選行為，效力都會及於當選人，所以本署依法提起當選無效之訴。」鍾東錦20日晚間發文回應，縣務交接在即，為了實踐對苗栗縣民的承諾，請容他不與苗檢共同演出這場荒腔走板的司法鬧劇。而競選總部方面則回應，鍾東錦和涉嫌為候選人買票的陳姓男子並沒有實際往來，只掛名聯合競總主委，地檢署故意曲解各當事人之陳述而故意入人於罪，明顯企圖藉此影響選舉結果，將會蒐證向監察院檢舉表達抗議。鍾東錦競選總部發言人陳怡樺表示，「陳姓男子在筆錄中已經十分明確的表示並沒有幫鍾東錦買票，沒想到檢察官竟不予採信，更未秉持無罪推論（定）之原則，故意入人於罪，利用司法迫害人民，明顯企圖藉此影響選舉的結果。」這波當選無效之訴對象，還包括傅姓大湖村長當選人、謝姓及林姓大湖鄉鄉民代表當選人。而當選無效之訴，各審受理的法院應於6個月內審結，一審的判決結果不影響鍾東錦行使職權，如果二審判決當選無效確定，應自判決確定日起解除職務。
鍾東錦競選幹部涉賄 苗檢提當選無效之訴,2022-12-20,12月25日九合一大選就職在即，苗栗地檢署日前偵結首宗現金賄選案，今（20）日對縣長當選人鍾東錦等4人，提起當選無效之訴。鍾東錦陣營批評，苗栗地檢署淪為為特定政黨服務的工具，完全喪失司法機關應有的獨立性，後續將向監察院檢舉。,苗栗地檢署14日對大選期間首件現金賄選案提起公訴，範圍涉及苗栗縣長、大湖鄉長及村長、鄉民代表等選舉。由於涉嫌買票的陳姓男子，為苗栗縣長當選人鍾東錦的大湖鄉聯合競總主委，檢方20日決定對縣長當選人鍾東錦提起當選無效之訴。苗栗地檢署主任檢察官莊佳瑋說明，「提起的最主要理由，是因為目前多數的法院見解都認為，候選人本人親屬、競選團隊等等所為的賄選行為，效力都會及於當選人，所以本署依法提起當選無效之訴。」這波當選無效之訴對象，還包括傅姓大湖村長當選人、謝姓及林姓大湖鄉鄉民代表當選人。檢方強調，多數法院見解都認為，當選人如對其親友、或競選團隊成員的賄選行為，有共同參與、授意或同意等不違背其本意等情形，都可屬於當選人的共同賄選行為，因此提起當選無效之訴。鍾東錦競選總部則批評，苗栗地檢署淪為為特定政黨服務的工具，完全喪失司法機關應有的獨立性。鍾東錦競選總部發言人陳怡樺認為，「陳姓男子在筆錄中，已經十分明確的表示並沒有幫鍾東錦買票，沒想到檢察官竟不予採信，更未秉持無罪推論（定）之原則，故意入人於罪，利用司法迫害人民，明顯企圖藉此影響選舉的結果。」鍾東錦陣營強調，陳姓男子與鍾東錦並無往來，只掛名聯合競總主委，地檢署故意曲解各當事人之陳述而故意入人於罪，明顯企圖藉此影響選舉結果，接下來將蒐集地檢署濫權，與為特定政黨服務的證據，向監察院檢舉。競選總部也表示，鍾東錦25日一樣會依法宣誓就職。
全國87人遭提當選無效 宜檢起訴莊淑如等6人,2022-12-20,截至20日為止，全國地檢署共對87人提起當選無效之訴。其中宜蘭地檢署，針對轄區內8起現金賄選案偵結起訴，包括縣議員當選人莊淑如、村里長及鄉民代表等6名當選人。檢方表示，莊淑如的父親涉嫌賄選，莊淑如與父親同住，不可能不知情，不過莊淑如本人尚無回應。另外，屏東地檢署第2波當選無效之訴共16件，對象包含縣議員、鄉長、鄉民代表及村里長。,今年九合一選舉，莊淑如順利連任，但宜蘭地檢署偵辦賄選相關案件，查出莊淑如父親，涉嫌交付4千元給有投票權的選民，請對方支持，檢方認定莊淑如與父親同住，生活、經濟關係密切，加上莊父也參與女兒的競選活動，提起當選無效之訴。宜蘭地檢署主任檢察官董良造說明，「當選人的爸爸，他之前曾經是里長，所以他對於選舉的這個過程，他應該是很清楚，所以檢察官認為說，他爸爸去賄選的這個事實 ，當選人本身她應該是知道的，所以對當選人也一併提起當選無效之訴。」宜蘭地檢署20日偵結起訴的賄選案共有8件，都是現金賄選案，共有6名當選人被提起當選無效之訴，包括頭城鎮、三星鄉、宜蘭市等地的村、里長、鄉民代表當選人，以及縣議員當選人莊淑如，而他也是縣內首位被提起當選無效之訴的議員。莊淑如手機沒接，無法取得回應；另外，屏東地檢署20日也提起第2波當選無效之訴共16件，對象有縣議員、鄉長、鄉民代表及村里長，不法選舉方式為現金買票及幽靈人口。根據最高檢統計，截至20日為止，全國地檢署共對87人提起當選無效之訴。
苗縣四合一現金賄選 檢方提鍾東錦等4人當選無效之訴,2022-12-20,12月14日苗栗地檢署偵結起訴首宗四合一現金賄選案件，並於今（20）日針對苗栗縣長當選人鍾東錦以及2名大湖鄉鄉民代表當選人、1名大湖村村長當選人，合計4人提起當選無效之訴。,12月14日苗栗地檢署偵結起訴首宗四合一現金賄選案件，賄選範圍包括苗栗縣長、大湖鄉長、大湖村長、大湖鄉民代表，依據選罷法規定，如當選人有共同參與、同意、授意，親友、競選團隊、助選者的賄選行為，皆屬共同賄選行為。苗栗地檢署調查後，認定同時擔任鍾東錦與大湖鄉聯合競選總部主委的陳男涉嫌和邱女、林男為縣長候選人鍾東錦及3名大湖鄉鄉民代表候選人、1名大湖村村長候選人賄選。苗栗地檢署於今（20）日，依選罷法向法院對鍾東錦、謝姓及林姓大湖鄉鄉民代表當選人、傅姓大湖村村長當選人，合計4人提起當選無效之訴。 
嘉義市長選舉民進黨再吞敗 黨內掀檢討聲憂後勢不利,2022-12-19,嘉義市長選舉落幕，國民黨的黃敏惠順利連任，成為首位在同縣市4度當選的地方首長。對於這場九合一選舉延長賽，民進黨又敗選，黨內也再度掀起檢討聲浪。對此，行政院長蘇貞昌回應，敗了就要認，並且好好檢討。,搭上車開始掃街謝票。順利連任的國民黨嘉義市長當選人黃敏惠，25日就要開始新任期。儘管選舉剛結束，她19日沒休息，一早就開始謝票。黃敏惠說：「人要更努力、更用心地耕耘，所以我覺得每一次不管輸贏，都是有許多的意涵在這裡。」黃敏惠將成為首位同縣市4度當選的縣市首長，她上午再次感謝選民支持，因為上一屆選舉投票率近68％，她拿下5萬8000多票，今年選舉延期加上低溫，投票率只有43.99％歷屆最低的狀況下，她拿下5萬9000多票，比上屆多了1000多票。而以3萬2000多票落敗的民進黨李俊俋，上午同樣展開謝票行程。面對敗選，表示尊重市民選擇。李俊俋指出，「我覺得更重要的是，嘉義市未來要怎麼樣的發展，我想民眾也發出很多的聲音。」李俊俋表示，會跟民進黨共同檢討改進。但民進黨再一次落敗，黨內檢討聲四起，立委何欣純率先在臉書發文質疑黨中央，「我們的檢討到底是什麼？」。立委陳亭妃也呼籲應盡快找出核心原因，否則恐怕影響2024大選。陳亭妃認為，「現在絕對不是在討論內閣改組還是小改組，重點是在於，我們是不是有把問題找出來了，否則改了誰、換了誰有什麼用？」行政院長蘇貞昌表示，「敗了就要認、就要好好地面對、好好地檢討，哪些地方做不好，就盡全力來把它做到更好。」民進黨近期因黑金等問題爭議不斷，九合一後的延長賽還有兩場，若黨內無法在爭議問題上盡速調整、止血，恐怕後面選戰也將不樂觀。
嘉義市長選舉／綠委陪李俊俋掃街 朱、蔣挺黃敏惠站台,2022-12-17,嘉義市長選舉即將在明天登場，倒數最後一天，民進黨候選人李俊俋，上午跟太太兵分兩路，各自由黨團立委陪同掃街，晚上也將舉辦大遊行及選前之夜晚會，力拚翻盤。而國民黨候選人黃敏惠，則提前在昨晚舉辦「團結之夜」晚會，包含黨主席朱立倫、台北市長當選人蔣萬安，及多位黨團立委，營造團結氣勢拚連任。,穿著雨衣、頂著寒風，在車上不停揮手，民進黨嘉義市長候選人李俊俋，17日一早，跟太太兵分兩路，在黨團立委陪同下搭車掃街、拚翻盤，選前倒數李俊俋馬不停蹄，上午掃街、傍晚舉辦選前之夜，代理黨主席陳其邁等人都將出席。民進黨嘉義市長候選人李俊俋表示，「最後一天（傍晚）我們到北香湖公園，走到競選總部來，那是希望大家陪我走最後一哩路，嘉義市是民主聖地，我們最後一哩路，我們需要大家共同來改變嘉義市。」李俊俋下午趕在選前之夜前先現身嘉義市管樂節，但跟對手嘉義市長黃敏惠並無太多交集。而黃敏惠為避免跟管樂節衝突，前一晚就先辦完造勢晚會，下午出席管樂節踩街、打政績牌，晚上將在文化路拜票，做選前最後衝刺。國民黨嘉義市長候選黃敏惠說道，「管樂是為孩子辦的，我們很感謝市府團隊克服了困難，疫情沒有打倒我們，今天早上的寒風、下雨，也沒有打倒我們 我們還是永不放棄。」嘉義市在投票當天，將迎來16度以下低溫，就怕投票率，會比九合一大選的5成4還要低，藍綠投票前卯足全力、拚選戰，就盼著把支持者的票激出來，衝高得票率。
嘉義市長選戰倒數 李俊俋黃敏惠衝刺拚選票,2022-12-16,18日嘉義市長投票，選舉人數21萬4130人。選戰倒數，民進黨候選人李俊俋由桃園市長鄭文燦陪同掃街；國民黨候選人黃敏惠到基層市場拜票，晚上舉辦團結之夜，包括黨主席朱立倫、台北市長當選人蔣萬安都出席站台。,來到嘉義市幫民進黨嘉義市長候選人李俊俋站台，桃園市長鄭文燦要選民給嘉義市翻轉的機會，李俊俋也質疑市府許多建設都不做，要市民換人來做。李俊俋說：「我們就覺得很奇怪，那社會福利也不做，這些市政的需求也不做，那我們不知道到底是怎麼一回事，都要選舉才來處理嗎？所以我們告訴大家的是，如果黃敏惠不做，李俊俋來做。」李俊俋的選前之夜選在明（17）日，地點在競總前，國民黨嘉義市長候選人黃敏惠則提前到今日。一早來到傳統市場拜票的黃敏惠，呼籲選民踴躍投票，也解釋因強碰嘉義市管樂節，選前之夜提早在週五舉辦，黨主席朱立倫、台北市長當選人蔣萬安等重量級人物到場相挺。黃敏惠說：「11月26日的前一天也辦過了選前之夜，那我們現在盡量把我們大型的（活動），我們就在今天（16日）晚上，也就是禮拜五晚上，我們先有個聚會，我想不要讓我們警察那麼辛苦。」嘉義市選委會公告，這次重行選舉選票印製21萬4130張，國民黨將派任837名監票員在193個投開票所監督，並在投票日成立危機處理小組；但民進黨對內也得選黨主席，代理黨主席陳其邁今日上午透露，只有副總統賴清德登記參選。陳其邁表示，「到目前為止是賴副總統一個人參選，那我想，在這個選務的過程，黨員對於黨，我相信都非常的關心。」九合一敗選之後，民進黨將在明年1月15日投票選出黨主席，如何衝高投票率，營造團結氣勢，陳其邁認為不會有問題，因為黨員會用投票的方式表達。
嘉義市長選舉倒數 黃敏惠、李俊俋邀大咖助陣,2022-12-13,嘉義市長選舉倒數5天，藍綠陣營都找來大咖助陣。國民黨嘉義市長候選人黃敏惠請來雲林縣長張麗善、前立委柯志恩等人站台，強調女性執政是品質保證。民進黨對手李俊俋則請來前副總統陳建仁及台北市議員阮昭雄輔選，李俊俋也再拋社福政見，要讓嘉義市的敬老愛心卡擴充功能。,雲林縣長張麗善、前立委柯志恩13日上午來到嘉義市幫國民黨市長候選人黃敏惠站台，爭取連任的她，週二起連續3天車隊掃街拜票，卻也擔心投票當天因溫度驟降，讓投票率變更低。國民黨嘉義市長候選人黃敏惠說道，「一次變兩次的選舉，本來投票率就會降低，因為影響大家原本預定的行程，所以真的非常的憂慮。」為了讓黃敏惠連任成功，國民黨重兵集結，下午還有花蓮縣長徐榛蔚、立委曾銘宗、翁重鈞等人陪黃敏惠掃街。而民進黨嘉義市長候選人李俊俋則找來前副總統陳建仁幫忙站台。陳建仁說，李俊俋曾在考試院、總統府服務，是優秀的人才，推出的社福政策對在地鄉親幫助也很大，若他當選可以讓嘉義市更進步。李俊俋也再度拋出新政策，要讓嘉義市的敬老愛心卡功能擴充。民進黨嘉義市長候選人李俊俋表示，「計程車也可以使用（愛心卡），這個在台北市、台東市都已經開始在做了，65歲以上的老年人只有4萬5千多人，我們大可以好好照顧這些老年人。」李俊俋強調，過去的愛心卡只能搭嘉義線公車、嘉義客運，當選後要讓愛心卡也能坐火車、計程車，照顧更多的長輩。
嘉義市長選前黃金週 黃敏惠李俊俋造勢拚場,2022-12-11,嘉義市長選舉18日登場，選前最後一個週末，藍綠陣營大動員，爭取連任的國民黨黃敏惠，昨晚造勢活動上，黨主席朱立倫、新北市長侯友宜等人紛紛現身站台；力拼翻轉的民進黨候選人李俊俋，今（11）日由前黨主席卓榮泰、前衛福部長陳時中，接力陪同掃街拜票。,一邊拉票、一邊宣傳管樂節，爭取連任的嘉義市長黃敏惠，11日上午走進市場，握手合照來者不拒，大打親民牌爭取支持。黃敏惠表示，「（用）穩健的腳步在做，一面做事，當然有一面選舉，可是我們覺得市政推動還是最重要。」不只走基層，黃敏惠10日晚間舉辦造勢大會，黨主席朱立倫、新北市長侯友宜等人也南下為她助陣，營造勝選氣勢，希望守住嘉義市長寶座。朱立倫說：「民進黨透過各種的方式，各種的資源，甚至各種的奧步，想要贏這場選戰。」面對藍營氣勢洶洶，民進黨候選人李俊俋同一晚的廟口開講晚會，找來黨內同志前黨主席卓榮泰、副秘書長林飛帆站台，也反擊藍營之前說民進黨全黨打一人，卻在做同樣的事。李俊俋指出，「（政黨）幫自己提名的候選人來幫忙、來宣傳，這個本來就很正常的事情，所以不必一直用這句話再重複講。」力拼翻盤，民進黨內同樣大動員，除了廟口開講，上午卓榮泰也繼續陪李俊俋深入市場，接著再由前衛福部長陳時中接力以車隊掃街。陳時中表示，「這個禮拜應該來過2次了，那也希望說，如果嘉義市對我仍然有一些情感在的話，把這個情感轉移給俊俋。」選前最後一個週末，藍綠陣營各自衝刺選情，作為九合一大選後的3場延長賽的第1場，藍綠都想拿下，博得好采頭。
九合一大選／嘉義市長選舉今政見發表 5位候選人首度同台,2022-12-10,因有嘉義市長候選人突然過世，嘉義市長選舉延長到12月18日舉行，選前一週的週六上午舉行電視公辦政見會，5位候選人首度同台，首輪發言中，民進黨籍候選人李俊俋主推自己熟悉中央、地方，是帶領城市的最佳人選，還暗批黃敏惠執政13年來，嘉義市沒進步，不過黃敏惠第一輪發言中沒有回應對手質疑，而是細訴執政這幾年城市的進步與成效。,嘉義市長候選人們陸續到場，確認完發言順序後，主持人宣佈會以每人政見發表發言兩輪，一輪12分鐘的方式進行，抽中1號的民進黨嘉義市長候選人李俊俋，第一輪發言中，主打自己有政策能力也熟悉中央與地方，質疑現任市長黃敏惠執政13年都沒讓嘉義改變，要換人來做。李俊俋表示，「經濟發展遲滯變成嘉義市的重大問題，第二項問題就是，我們的年輕人不斷流失，在這樣的情形下，我們要如何面對這個問題。」面對李俊俋的質疑，黃敏惠第一輪發言當中沒回應，而是打政績牌，細數就任4年在經濟、交通、觀光等面向的建設成果。嘉義市長候選人黃敏惠說：「（民調從）過去的吊車尾，變成火車頭，我們從台灣尾，衝到台灣頭，所以再一次看到嘉義市的能見度。」5位候選人中，還有3位無黨籍候選人陳泰山、鄭凱升以及黃宏成台灣阿成世界偉人財神總統，但第一輪政見發表中，有人將現場當直播節目，沒有談到參選政見。無黨籍嘉義市長候選人黃宏成說：「信心創造奇蹟，namaste。」無黨籍嘉義市長候選人陳泰山表示，「我當市長，沒人顧的，我市政府養，流浪動物沒人養，市政府養。」無黨籍嘉義市長候選人鄭凱升表示，「臨時決定參選，資源都難與當權政府藍綠對手匹敵，這場選戰都相當艱難。」選前黃金週，5位候選人都出席政見發表會，把握機會爭取認同。
蘇清泉聲請重新計票遭法院駁回 已提選舉無效之訴,2022-12-09,0,國民黨屏東縣長候選人蘇清泉質疑選務不公，聲請重新計票，屏東地院昨（8）日以未達選罷法規定的差距千分之三內，裁定駁回；蘇清泉回應，已經提當選無效、選舉無效之訴，後續盼司法驗票求真相。蘇清泉表示，「我們還是選擇相信司法，接下來還有選舉無效跟當選無效，我們會申請司法驗票，我們會舉證，在這兩個告訴庭上，完全地來詳細說明，我們堅持要做司法驗票。」 
新北市里長候選人遭調查 擬以中國快篩劑賄選,2022-12-08,新北市中和一名呂姓里長候選人為了尋求當選，涉嫌收受中國部門，資助的數千劑快篩劑，計畫在選舉期間用來行賄，檢方在昨（7）日搜索，帶回他還有12名證人。訊後呂姓男子被諭令10萬交保，對於案情不願多談，全案也將依反《反滲透法》及《公職人員選舉罷免法》等，來進行偵辦。,趁同黨議員候選人車隊掃街拜票，呂姓里長候選人競選團隊蜂擁而上給支持。參選里長全家總動員，出動妻子站台拉抬選情，只可惜最後里長沒選上，現在還遭檢方調查。新北地檢署襄閱主任檢察官聶眾表示，「這個是等於說是受境外大陸地區福建省平潭綜合實驗區，某一個部門的這個資助，來贊助快篩試劑行賄。」事發在新北市中和，檢方發現呂姓男子為了尋求當選里長，涉嫌收受中國官方資助的數千劑快篩試劑，透過不知情民眾，從對岸輸入來台，打算在選舉期間行賄。他跟12名證人昨日遭到搜索約談，全案除了違反醫療器材管理法以及《公職人員選舉罷免法》，檢方更朝《反滲透法》來偵辦。新北市中和呂姓里長落選人說道，「不好意思我婉謝採訪，謝謝。」呂姓落選人訊後獲10萬元交保，親自到他的住所，對於案情不願多談，他這次回鍋參選，最後仍落敗。而這次九合一大選，檢調偵辦候選人以及特定政黨，接受中國資助的案件，包括呂姓里長在內至少已經有3起，是否真有中方企圖藉由台灣地方選舉滲透干擾，都將有待司法進一步釐清。
九合一大選／蘇清泉聲請驗票 法院認定未達門檻裁定駁回,2022-12-08,國民黨屏東縣長候選人蘇清泉以1萬1千餘票之差敗選，質疑計票有誤，向屏東地院聲請驗票，也提起選舉無效、當選無效之訴。屏東地院合議庭今（8）日認為，蘇清泉與周春米兩人票數差距未達千分之三驗票門檻，裁定駁回。,國民黨屏東縣長候選人蘇清泉敗選後質疑計票有誤，向屏東地院聲請驗票，也提起選舉無效、當選無效之訴。屏東地院合議庭5日開庭審理，今（8）日裁定，蘇清泉與周春米兩人票數差距未達千分之三驗票門檻，駁回驗票聲請。蘇清泉上月28日因為票數差距1萬1千餘票，也質疑計票冗長、公告投票人數變動等問題，親赴屏東地院聲請證據保全及驗票。當時他指出，新北市200多萬張選票，兩個半小時開完，屏東僅40多萬張票，卻開票5個小時。法官先於29日裁定證據保全部分駁回。蘇清泉因不滿訴求被駁回，2日再提抗告，同時提選舉無效及當選無效之訴。5日屏東地院開庭審理，今日裁定，依據公職人員選舉罷免法第69條規定，票數差距要在千分之三門檻內才得以重新計票，裁定駁回。
民進黨行動中常會移師嘉市輔選 朱立倫籲全黨團結打贏延長賽,2022-12-07,嘉義市長選舉剩下不到2週，民進黨行動中常會今天下午移師嘉義，傾全黨之力為候選人李俊俋輔選，希望從嘉義市開始翻轉。國民黨同樣有不能輸的壓力，請假投入選戰第一天，嘉義市長黃敏惠行程排滿滿，黨主席朱立倫也呼籲全黨團結，務必打贏接下來的延長賽。,舉著政見牌，民進黨代理黨主席陳其邁、嘉義市長候選人李俊俋等人排排站、高喊凍蒜，在九合一大選受挫的民進黨，7日下午將行動中常會移師嘉義，陳其邁更下達動員令全力輔選李俊俋。民進黨代理黨主席陳其邁表示，「在基層一步一腳印的經營，更謙虛地傾聽民意，讓改變從嘉義開始。」希望改變從嘉義市長勝選開始，陳其邁下午陪同李俊俋以車隊掃街、拉抬選情，李俊俋也再次喊話對手國民黨候選人黃敏惠，進行政見辯論。民進黨嘉義市長候選人李俊俋說：「如果平常做得好的話，不應該在這個時候害怕檢驗，因為政見我們都在空中交鋒，我說的，她說我說的不對，那事實上，我也認為她說的不對。」面對民進黨來勢洶洶，正式請假跑選戰的第1天，黃敏惠一整天行程滿滿，一早先到北興市場拜票、跟民眾寒暄，中午發表政見手冊時，更親自簡報路網、產業生活圈等政策，強調這不是藍綠之爭。國民黨嘉義市長候選人黃敏惠指出，「這不是藍綠之爭，市民、其實嘉義市民很重要，選舉要看平時，我覺得這是只要認真努力都會被肯定的。」黃敏惠謹慎應戰，眼看民進黨傾全黨之力輔選，國民黨不敢大意，黨主席朱立倫也在中常會要求全黨團結，務必打贏接下來的三場延長賽。國民黨主席朱立倫表示，「民進黨全黨打一人，來集中所有的火力，要來對付黃敏惠，我們當然對黃敏惠市長有信心，我們也相信嘉義市民。」就在藍綠各自衝刺時也出現插曲，民進黨前嘉義市黨部主委陳英華上午到垂楊小學附近路橋掛抗議布條，控訴黃敏惠阻礙東西區發展13年、要求下台，離選舉剩不到2週，藍綠雙方都有不能輸的壓力。
嘉市長選戰衝刺 候選人憂單獨舉行投票率低,2022-12-06,嘉義市長選戰延期到12月18日，目前選情到了最後衝刺。上午時間，嘉義城隍廟發表廟誌，民進黨候選人李俊俋到場，還有國民黨籍的市長黃敏惠都出席活動，讓現場出現政治味。而因為這回的嘉義市長選舉是單獨舉行的，候選人也擔心投票率太低，呼籲民眾踴躍投票。,人剛抵達，嘉義市長黃敏惠先跟副總統賴清德、李俊俋等人握手問候，嘉義城隍廟今（6）日上午舉行廟誌發表會，原由副市長代為出席的黃敏惠，結束議會質詢後趕到現場，3人同框讓活動多了政治味。李俊俋表示，「（黃敏惠）窩在這個地方窩太久了，然後造成她沒有站起來看到所有民眾真正的問題，現在民眾的感受就是非常清楚，嘉義的經濟沒有發展，嘉義的青年就業不容易。」黃敏惠表示，「我想你也知道，選舉的時候怎麼會有好話，我不要，我想民眾自有感受。」7日才正式請假投入選戰的黃敏惠或許擔心活動失焦，未當面回應質疑，但她4日在臉書暗指李俊俋沒深蹲過，不能了解嘉義市的改變，被李俊俋反批執政太多年。藍綠候選人一路從政績戰到在地性，誰也不讓誰，但這場選戰因延期單獨舉辦，恐怕會讓投票率創新低。黃敏惠表示，「影響投票率這是必然的，當然我相信嘉義市是一個民主聖地，我們也藉由這樣鼓勵大家出來（投票），每一個人的投票是投給嘉義幸福的未來的決定。」兩位候選人不約而同呼籲民眾投票，但除了投票率，李俊俋再批選前之夜申請三處場地，不是被打回票就是審議中。李俊俋表示，「（市選委會）讓我們自己去申請路權，自己去辦活動，結果我們申請了3、4個一律被拒絕，我不知道到底是什麼意思。」民進黨行動中常會明日也將移師嘉義市全力助選，不過少了傳統儀式感的噴水圓環選前之夜，炒熱選情，候選人們都得思索如何凝聚支持者，創造勝選氣勢。
九合一大選／蘇清泉提選舉及當選無效 周春米表示尊重,2022-12-02,屏東縣長選舉計票爭議還沒落幕，國民黨蘇清泉今（2）日下午委任律師，向屏東地院提起抗告、選舉無效及當選無效之訴，民進黨周春米表示尊重。另外，因候選人過世，延期到18日投票的嘉義市長選舉，過去傳統選前之夜，噴水圓環遊行造勢將看不到了，因為當天將舉辦國際管樂節。,屏東縣長選舉計票爭議還沒落幕，國民黨候選人蘇清泉2日下午，委託律師到屏東地院提抗告。蘇清泉委任律師劉玟欣表示，「我們認為說，一審駁回保全證據的部分，並沒有去考慮到說，裡面的選舉資料是有保存物的現狀必要性。」蘇清泉質疑計票冗長、公告投票人數變動等問題，11月28日先向地院聲請證據保全及驗票，隔天地院駁回證據保全，驗票則須開調查庭。因不滿訴求被駁回，蘇清泉2日再提抗告，同時提選舉無效及當選無效之訴。對此，對手周春米表示尊重，屏東縣長選後演變成司法戰。周春米說：「我們覺得整個選舉的結果沒有任何的疑義啊，但是他是候選人，他不服氣，我們就尊重他。」候選人搭著宣傳車繞行知名的噴水圓環。嘉義市長選舉因候選人病逝延到18日，但11月25日由市選委會主辦的選前之夜，國民黨候選人黃敏惠及民進黨的李俊俋仍現身圓環，參加這場嘉義市特色且傳統的造勢盛會。但這景象17日將不會看到，因為市府已經申請路權，舉辦國際管樂節。李俊俋認為，「如果只是因為跟管樂節路權衝突，其實還是可以討論是不是更改它（選前之夜）的時間，或是甚至更改它的地點。」黃敏惠表示，「因為是30（週）年，我們更要在，早在半年前已經都要做好時程安排、團隊的確定，所以它的牽連是相當的廣。」藍綠候選人看法不一，市選委會則回應，雖不會主辦選前之夜，但候選人仍可尋地點，舉辦各自的選前之夜。再半個月即將投票，選前之夜辦不辦，也成為這次選戰話題。
九合一大選／花蓮富里鄉長候選人退選卻當選 內政部：研議修法,2022-12-01,九合一大選引發不少選務質疑。有立委發現，有選務單位投票日沒有主動給公投票，及確診者因無法出門，被監委認定影響投票權，申請自動調查等情況，中選會主委李進勇回應，會配合調查。另外在花蓮縣富里有1名鄉長候選人，在競選期間宣布退選結果當選，又不就職，必須要重新補選，針對這個情況，內政部長徐國勇表示會研議修法。,記者提問，「確診者不能投票，現在監委要調查，請問你怎麼回應？」李進勇回應，「配合調查。」大選落幕沒幾天，李進勇1日馬上到立法院備詢，被問到限制確診者外出投票，恐怕已經影響投票權，有監委申請調查，他表示全力配合，但這次的選務爭議可不只這一樁。民進黨立委羅美玲提問，「我們選務人員可以問選民說，你要不要領公投票嗎？」李進勇回應，「這樣子問並沒有違反規定。」選務單位被指控，不主動給公投票，詢問選民意願後，才會發放提供，有立委認為，這舉動已經涉及干擾選舉，儘管李進勇聲稱沒違規，但中選會說法，卻前後矛盾。中選會綜規處長高美莉表示，「我們在今年的投開票所、工作人員手冊確實有規定，就是工作人員不得主動詢問選舉人的投票意願。」選務惹爭議，一件接一件，花蓮縣富里，還有鄉長候選人，在競選期間宣布退選，最後卻還是當選，而她堅決不就職，按現行規定，不能由第二高票遞補，等於在12月25號沒就職，3個月內必須再補選，有立委就提出修法建議。內政部長徐國勇指出，「這確實很特殊啦，這個我們以後在修選罷法的時候，可以把它列入相關的一個討論的議題，看是不是有很明確的，或怎麼樣之下，可不可以來法律規定來處理，現在就變成一個法律漏洞。」另外有電視台被民眾檢舉錯植候選人票數，甚至還有涉嫌灌票情形，NCC表示已經接獲5件開票申訴，如果涉及違法，在農曆過年後才會進行處罰。
