報導標題,報導日期,報導大意,報導內文
2024大選／民進黨啟動陸戰 藍營侯郭誰出線未定,2023-04-16,備戰2024大選，綠營啟動陸戰，民進黨總統參選人賴清德16日插旗宜蘭成立「信賴台灣之友會」分會。不過藍營2024總統人選尚未底定，引發基層焦慮，新北市長侯友宜以及鴻海集團創辦人郭台銘都被視為熱門人選。侯友宜用馬拉松接力賽比喻總統大選，團隊一起跑會更久、更遠、更好。,2023新北市鐵道馬拉松接力賽開跑，北北基桃市府都組隊參賽，不過藍營2024總統人選尚未底定，引發基層焦慮。國民黨秘書長黃健庭直言，明年大選新北市長侯友宜和鴻海創辦人郭台銘是「最有實力」的兩人。新北市長侯友宜回應，「有時候個人跟團隊是這樣看就像我們鐵道馬拉松一樣，一個人跑也許跑得快一點，但是團隊一起跑，會跑得更久、更遠、跑得更好。」國民黨主席朱立倫也說：「那我們也會持續的跟郭董保持聯繫，團結所有的力量，我們才能夠團結勝選，多爭取朋友，少製造敵人。」侯友宜和郭台銘都被視為可能代表國民黨出線的熱門人選。剛結束日本訪問行程返台的郭台銘，也預告週二會有最新說明。綠營則啟動陸戰，民進黨總統參選人、副總統賴清德15日首站造勢從「本命區」台南出發，16日再北上插旗宜蘭成立「信賴台灣之友會」分會，致詞的時候強調，和平不是靠九二共識，台灣不能選錯路。副總統賴清德重申，「和平不是靠接受九二共識、一國兩制，台灣人民也不接受。暫時表面的和平，是假和平，不是真正的和平。」賴清德日前也宣示明年選戰兩大目標，就是總統高票當選及國會單獨過半。針對近日有學者提出反戰連署，賴清德表示，侵略國才有資格反戰，台灣是被侵略國，唯一的目標就是「反侵略、保和平」。   
 2024大選／賴清德成立「信賴台灣之友會」國民黨人選搖擺引議,2023-04-15,民進黨12日正式提名黨主席賴清德參選2024總統大選，提名後第一個行程，賴清德今天在故鄉台南成立「信賴台灣之友會」。而相較民進黨選戰正式起跑，國民黨因選擇徵召模式，分三階段整合，在新北市長侯友宜及鴻海創辦人郭台銘間搖擺不定，引發外界議論，對此黨主席朱立倫強調，會團結所有能團結的人。 ,支持者熱情揮舞旗子、台上台下營造大團結氣勢，12日獲得民進黨提名參選2024總統大選的黨主席賴清德，提名後第一個選戰行程，他週六回到故鄉台南成立信賴台灣之友會。民進黨總統參選人賴清德說道，「我們會基於對等尊嚴的原則，自信地跟中國展開交流，增進彼此的了解、理解、諒解 、和平。」相較民進黨賴清德早在九合一大選後就積極布局參選；尚未決定人選的國民黨選擇徵召模式，分三階段整合，黨內呼聲頗高的新北市長侯友宜，15日南下參加母校嘉義高中校慶時，強調團結共同面對。新北市長侯友宜表示，「黨在每一個步驟，每一個規劃，還有既定的節奏，黨有既定的節奏，我們都一定團結。」國民黨在侯友宜及鴻海創辦人郭台銘之間搖擺不定，被外界質疑出老千，現在還傳出內部民調郭台銘已超車侯友宜，對此，黨主席朱立倫未正面回應。國民黨主席朱立倫說：「不管你叫它幾個階段，反正我們就是要爭取所有的朋友，要避免造成任何的敵人。」朱立倫強調，除了黨內整合，也會設法團結所有能團結的人，爭取2024勝選。但面對黨內徵召人選會時間都還沒定下來，國民黨恐怕得加快進度，以免內耗。
2024大選／賴清德將成立「信賴後援會」 國民黨總統提名未定案,2023-04-13,民進黨正式提名賴清德為總統參選人，15日將會在台南進行「信賴後援會」的成立大會。而國民黨目前還沒有定案。但新北市長侯友宜的呼聲很高，而國民黨祕書長黃健庭在上午一度鬆口，指出目前態勢，明顯就是侯友宜，但下午又改口說鴻海創辦人郭台銘也是考量人選。,推廣自行車友善騎乘，新北市長侯友宜今（13）日會見世界自行車發起人。對於黨內話題圍繞2024總統大選，國民黨團總召曾銘宗點名，最強母雞是侯友宜建議黨中央盡快徵召。黨祕書長黃健庭今（13）日上午一度鬆口，目前黨內態勢明顯就是侯友宜，但下午又改口鴻海創辦人郭台銘也是考量人選。新北市長侯友宜說：「我現在是新北市也是全國最大城市的市長，我會全力的關注、竭盡所能為這塊土地做最大的貢獻，黨有它的一個節奏跟規劃，我們一切尊重黨的規劃，大家團結一心、共同面對。」國民黨秘書長黃健庭表示，「在這個階段絕對不要非誰不投，不管國民黨最後提名的是侯市長或是郭董事長，我們都要團結一致才有可能勝選。」侯友宜表示，面對嚴苛挑戰都會全力以赴，對於新北市藍營議員有意將總質詢從6月提前到4月底，助侯友宜趕上5月徵召，侯友宜回應，尊重議程安排。已赴日參訪的郭台銘則在臉書貼文表示，台日共同建立完整的產業技術創新人才中心，並喊話由他來讓台灣經濟前進，展現參選的企圖心。副總統賴清德正式被提名為民進黨總統參選人，第一個公務行程視察桃園醫院新屋分院關心復健的病患，獲得民眾力挺現場凍蒜聲不斷。賴清德強調，中央和地方要合作，針對偏鄉醫療、人口老化等問題推出政策解決。副總統賴清德表示，「任何一個國家都是如此，即便是科技再發達、工商再進步，農業還是最重要，因為民以食為天。」確定總統人選後，民進黨啟動選戰模式，「信賴後援會」15日將在台南舉行成立大會，賴清德16日則會親自出席宜蘭場，地方陸戰組織陸續到位。
2024大選／國民黨徵召總統人選引關注 侯友宜：隨時可上場,2023-04-12,備戰2024大選，國民黨中常會今（12）日通過首波區域立委提名，包含新北市長侯友宜等縣市首長也都到場，與16名獲提名的立委參選人同台造勢。但各界更關注國民黨何時才會確認徵召人選？侯友宜首度鬆口表態，說自己隨時都做好準備，隨時可以上場；同樣被視為潛在人選的鴻海集團創辦人郭台銘也動作頻頻，才剛結束訪美行程，今日又再度啟程飛往日本交流。,手牽手高呼口號、展現團結氣勢，國民黨中常會12日通過首波區域立委提名，新北市長侯友宜、台北市長蔣萬安、桃園市長張善政、台中市長盧秀燕等藍營縣市首長也都到場，與16名獲提名的立委參選人同台造勢。國民黨主席朱立倫說道，「下一階段我們要進一步的，包含民眾黨、在野其他政黨、很多非綠的朋友，甚至民進黨有覺悟的朋友，大家都能夠團結在一起。」迎戰2024總統大選、喊話團結非綠勢力，但相較於綠營早早定調一尊，各界也關注國民黨何時才會確認徵召人選？國民黨立委洪孟楷指出，「我們最晚6月18日第3階段立委全數提名人選之前，絕對會讓我們的最強母雞出來。」國民黨立委陳玉珍認為，「我倒不覺得現在黨內已經達成徵召哪一位候選人的共識，因為兩位都非常優秀。」藍營兩大潛在人選，侯友宜罕見現身黨中央同框朱立倫。至於已經表態角逐國民黨2024總統大選提名的鴻海集團創辦人郭台銘，才剛結束訪美行程，12日再度啟程訪日。記者問道，「郭董是對國民黨有信心，還是對您自己有信心？」鴻海集團創辦人郭台銘回應，「我對中華民國有信心。」新北市長侯友宜表示，「我們隨時讓自己的準備能夠隨時面對所有的挑戰，都能夠克服以及隨時也可以上場。」2024藍營總統人選採徵召方式提名，朱立倫強調，會根據整個主客觀的環境，在最適當的時機宣布徵召。對於徵召侯友宜議題，台北市長蔣萬安則回應，支持國民黨提名的候選人。
2024大選／賴清德獲民進黨正式提名 重申台灣主權獨立,2023-04-12,民進黨今（12）日正式提名黨主席賴清德參選2024總統，選戰正式起跑。賴清德喊出總統高票當選，以及國會單獨過半兩大目標，在大家關注的兩岸論述上，也重申台灣已經是一個主權獨立的國家，不必另行宣布獨立。他也喊話中國如果對台灣發動戰爭，將掀起難以承受的全球災難，定調2024不是戰爭與和平的選擇，而是民主與專制的抉擇。,民進黨主席賴清德說道，「第一、總統高票當選，第二、國會單獨過半。」喊出2024大選總目標，民進黨12日正式提名主席也是現任副總統賴清德，參選2024第16任總統，以Team Taiwan 挺台灣作為口號，宣告選戰正式起跑。對於各界關注的兩岸論述，賴清德重申台灣已經是一個主權獨立的國家，不必另行宣布獨立，2024定調是民主與專制的抉擇。賴清德表示，「2024年顯而易見的，也不是戰爭與和平的選擇，而是民主與專制的抉擇。我要敬請全國父老鄉親，再一次運用手中神聖的選票，選擇民主鞏固民主。」賴清德強調台灣沒有統獨問題，會持續壯大中華民國台灣，延續蔡英文的路線，也批評前總統馬英九訪中是走回過去一個中國原則框架。賴清德也呼籲中國應該深刻體認，一旦對台發動戰爭，也將造成中國難以承受的全球性災難。賴清德指出，「正所謂備戰才能避戰，能戰才能止戰，實力帶來和平。」民進黨早早備戰，營造團結氣勢，賴清德將先成立競選辦公室，競選總部可望於10月以後成立。2024提名小組召集人潘孟安與民進黨秘書長許立明分工執掌大選兵符，力拚總統立委雙贏。
2024大選／獲民進黨提名角逐總統大位 賴清德：台灣已是主權獨立國家,2023-04-12,民進黨今（12）日下午召開中執會，正式提名黨主席賴清德為2024總統選舉參選人，會後賴清德發表談話，承諾會完成2024選舉總目標，首先是總統大選高票當選，並力拼民進黨在國會單獨過半。他也重申蔡英文「四個堅持」論述，強調「台灣已經是主權獨立的國家」，不必另行宣布獨立。,民進黨今（12）日召開中執會，正式提名民進黨主席賴清德為2024總統選舉參選人，賴清德會後發表談話，提出2024選舉總目標，「第一，總統高票當選，第二，國會單獨過半。」賴清德表示，未來將推動3項和平行動，包含民主團結、民主治理、民主和平，以此穩定民主力量，達到民主、繁榮、和平的目標。提及國家定位，賴清德重申總統蔡英文「四個堅持」論述，「中華民國與中華人民共和國互不隸屬，台灣不是中國神聖不可分割的一部分，國家的主權不容侵犯」。他強調，中華民國台灣的前途，只有2300萬人可以決定。賴清德表示，台灣有土地有人民，且定期改選各級政府，執行公權力，「事實上已經是一個主權獨立的國家」，不必另行宣布獨立。日前總統蔡英文過境美國、前總統馬英九赴中祭祖，美中台三方緊張關係日益加劇，賴清德指出，馬前總統走回一中原則的框架，蔡英文則是在民主的道路上迎向未來，邁向國際，這將會是2024年後，國家未來2種截然不同的選擇。至於立委提名初選，民進黨中央說明，將有14個選區須辦理民意調查作業，其中有3名現任立委將面臨議員挑戰，分別是台北市第2選區何志偉對上市議員王世堅；嘉義市第1選區王美惠對上市議員黃露慧；屏東縣第2選區鍾佳濱對上縣議員陳明達。2020年第10屆立法委員選舉，民進黨在立院113席中斬獲61席，維持單獨過半局面；國民黨共獲38席，台灣民眾黨獲5席、無黨籍5席、時代力量3席、台灣基進1席。
2024大選／國民黨首波立委提名16人出爐 朱：下一波與民眾黨及非綠團結一起,2023-04-12,國民黨中常會今（12）日公布2024大選第一階段立委參選名單，共16位經提名通過，新北市長侯友宜等人也以提名委員身分出席。黨主席朱立倫表示，首波名單皆受黨內一致肯定，下階段要進一步把民眾黨及所有非綠者，團結在一起。,國民黨中常會今（12）日進行2024大選第一階段立委提名事宜，由黨主席朱立倫負責召集，提名成員包括黃敏惠、夏立言、連勝文3位副主席、秘書長黃健庭、立法院黨團總召曾銘宗，而台中市長盧秀燕、桃園市長張善政、台北市長蔣萬安等人也出席。國民黨第一波共提名16人參選，其中有13位為現任立委尋求連任，林文瑞、顏寬恒及黃柏霖將分別挑戰民進黨現任立委蘇治芬、林靜儀和李昆澤。朱立倫指出，首波立委提名的每一位成員皆受中常委受肯定，希望大家能一同努力勝利。他進一步指出，現階段國民黨要努力把所有泛藍者團結，下階段要更進一步，「包含把民眾黨、在野其他政黨及所有非綠者團結在一起。」侯友宜以提名委員身分出席國民黨中常會，和朱立倫見面時握手擁抱。國民黨今年3月歷經選策會爭議，當時選策會名單納入前台南市議長李全教、立委傅崑萁，其2人都被點名曾因官司被判刑，引發黨內反彈聲浪，新北市長侯友宜也喊出，「黑金不能復辟。」最終國民黨秘書長黃健庭宣布選策會終止運作後，暫息風波。國民黨回歸原提名機制，由黨內幕僚機構給提名建議，送交中央提名委員會通過。
2024郭朱配？ 郭稱不可能、朱斥放話者胡言,2023-04-08,2024總統大選，民進黨確定推出副總統賴清德參選，而國民黨打算用徵召方式，目前人選尚未出爐，國民黨主席朱立倫表示，現階段是整合藍軍團結，下一步則是非綠大團結，而上午鴻海創辦人郭台銘，針對媒體詢問是否會「郭朱配」，他揮手回應不可能，朱立倫則怒斥放話者胡說八道。,2024總統大選，國民黨推派誰出來？徵召作業仍在進行中，上午黨主席朱立倫表示，現階段是整合藍軍團結在一起，下一步是非綠大團結，面對傳出他有可能與鴻海創辦人郭台銘，形成「郭朱配」，朱立倫譴責放話者、胡說八道。國民黨主席朱立倫回應，「造謠中傷、胡說八道，凡是放這些話的人，都是要破壞我們整個國民黨的團結、破壞藍軍的團結、破壞我們最後勝選的機會，我們都予以譴責。」已經表態參選的郭台銘，上午出席活動時不受訪，面對媒體追問，多以謝謝回應，不過被問是否聽過要跟朱主席搭配競選，他明快回應。鴻海創辦人郭台銘：「不可能。」被視為可能人選的新北市長侯友宜，傳出將派出官員赴美當先遣部隊，上午出席活動他回應，新北隨時會到各國不斷交流學習交朋友，面對「郭朱配」傳聞，他重申朱主席會扮演好無私無我的總教練角色。新北市長侯友宜說，「他一定會凝聚所有大家的共同的力量，來面對國家人民，做出最好的選擇。」已表態參選總統的民眾黨主席柯文哲，8日傍晚搭機前往美國，展開21天訪問，對於國民黨朱立倫主席喊出，要整合包括他在內，形成「非綠大團結」，他直接吐槽。台灣民眾黨主席柯文哲表示，「一開始我就反對這種口號，其實有本事就去整合民進黨對不對？我還是反對這種兩極對抗，台灣已經大概30年都陷在這種泥淖裏面，這個應該是該走出這個泥淖的時間了。」此次柯文哲訪美為「自由台灣 對話之旅」，在面臨國際上中美對抗、國內藍綠惡鬥僵局，他希望台灣民眾黨作為第三勢力，能帶給台灣最大生存空間，與世界各方建立對話平台。
郭台銘爭取藍營總統提名 侯友宜：照顧國家是眾人心願,2023-04-05,鴻海創辦人郭台銘今（5）上午宣布爭取藍營提名參選2024總統大選，藍營熱門人選新北市長侯友宜則回應，照顧國家、台灣這塊土地 ，讓這塊土地越來越好，相信是每一個人的心願。民進黨今日則批評侯友宜荒廢市政、傲慢擺爛；對此侯友宜回應，每天面對新北未來願景都是全力以赴。,問鼎2024，新北市長侯友宜角逐總統大選呼聲高，5日鴻海集團創辦人郭台銘鬆口表態將全力爭取國民黨2024總統候選人提名，但如果最後是由侯友宜獲得提名，也會全力支持侯友宜，目標就是下架民進黨。侯友宜對此回應，「顧我們的國家，顧我們台灣這片土地，讓我們這片土地可以越來越好，我相信這也是每一個人的心願。」侯友宜強調，照顧國家是每一個人的心願。不過新北市議員戴瑋姍質疑，好日子愛心大平台淪為侯友宜選總統的小金庫，認為侯友宜應從實招來，主動揭露捐款者來源。民進黨新北市議員戴瑋姍指出，「在新北愛心大平台的網站裡面，我們可以看到有大量的匿名捐款，前3頁的30筆捐款當中，我們可以看到來自有高達20筆，總共2167萬元都是所謂的匿名捐款，換句話說有93%的捐款，其實不知道來源為何。」日前一份六都市長施政百日好感度民調，新北市六都墊底，也遭民進黨批評是荒廢市政、傲慢擺爛。對此，侯友宜回應，每天面對新北未來願景都是全力以赴，從事公職生涯、腳踏實地。
郭台銘爭取國民黨2024總統提名 為4年前退黨道歉【更新】,2023-04-05,鴻海創辦人郭台銘結束訪美行程，今（5）日清晨返抵台灣，隨即在台開記者會，宣布將爭取國民黨提名參選2024總統大選，也對於自己4年前離開國民黨一事鞠躬道歉。郭台銘表示，如果最後國民黨決定提名新北市長侯友宜，也會全力支持，目標不讓民進黨執政。新北市長侯友宜則表示，護國愛民是他不變的初心。,郭台銘表示，「我4年前負氣離開國民黨，讓很多人失望，所以向國民黨的朋友們致上我萬分的歉意，對不起。」為4年前離開國民黨鞠躬道歉，郭台銘結束8天的「科技經濟開拓之旅」訪美行程回到台灣，他宣布要爭取國民黨提名，參選2024總統大選。郭台銘說，「我願意全力爭取國民黨的提名，與賴清德副總統來一場君子之爭，台灣的避戰要做兩件事情，第一化解美中對抗，第二不能讓民進黨執政，我必須誠實的告訴年輕人，投票給高舉台獨、仇中抗中的民進黨是危險的。」郭台銘表示，如果獲得國民黨徵召，會團結所有非綠陣營贏得2024大選；但如果最後國民黨決定提名侯友宜，也會全力支持。新北市長侯友宜表示，「我這一生最重要的是守護中華民國、愛台灣人民。大家都能夠平安，這是我不變的初心。」對於郭台銘表態參與國民黨2024總統大選徵召民調，國民黨中央回應，未來將竭盡所能團結全民，凝聚所有支持中華民國、支持台灣安全繁榮、支持區域和平的力量，創造台灣遠離戰爭的美好未來。
郭台銘表態爭取國民黨2024總統提名「我該挺身而出」,2023-04-05,鴻海集團創辦人郭台銘結束美國「科技經濟開拓之旅」返台，召開記者會表示將全力爭取國民黨提名，贏得2024總統大選。他說，「應該挺身而出，解決傳統政治人物不能解決的危機。」,鴻海集團創辦人郭台銘3月27日啟程訪美，展開「科技經濟開拓之旅」，行程從原本對外公開的12天縮短為8天，今（5）日約清晨5時30分抵台，並在上午10時召開「台灣需要一個很棒的CEO」記者會。郭台銘說，自己身為擁有全球視野及國際關係的企業人，「應該挺身而出，解決傳統政治人物不能解決的危機。」他表達願意全力爭取國民黨提名，成為2024總統大選候選人，與副總統、民進黨主席賴清德來場君子之爭。對於爭取參選2024總統大選的動力，郭台銘指出，是為了不讓台灣過去創造的經濟奇蹟功虧一簣，且朝先進國家前進，是人民跨世代的願望。郭台銘認為經濟與政治密不可分，他說自己白手起家創辦鴻海集團，比任何人都明白「台灣此時此刻正面臨巨大危機」，且非單純經濟與市場問題，而是地緣政治下引發的產業人才斷裂，及隨時爆發戰爭的風險。郭台銘表示，「避戰是領袖最重要的責任。」他提及台灣身處美中對抗焦點，同時也是兩國的經濟連接點，將會面臨被迫選邊站的處境，成為最直接的受害者，「最好的辦法是努力化解美中對抗。」同時指出在具有國際高度即和平理念的領袖帶領下，台灣其實有化解美中對抗的影響力。郭台銘也在記者會上為4年前離開國民黨的舉動，鞠躬致歉。他首先感謝國民黨主席朱立倫主席及連勝文副主席，「公開肯定我郭台銘是國民黨的重要資產」，並提到「我要為4年前負氣離開國民黨，讓很多人失望，向國民黨朋友們致上萬分的歉意。」郭台銘表示，若獲得國民黨徵召提名，將會窮盡所能團結所有非綠政，贏得2024總統大選。同時指出，若侯友宜民調高於自己因而被徵召，自己也會全力支持，幫助國民黨勝選。
藍營立委初選提名爭議 傳蔣萬安會黃呂錦茹出手協調,2023-04-04,2024選戰氛圍漸濃，藍營立委初選提名黨內互打激烈，「芯費大戰」持續延燒，現在也傳出蔣萬安與台北市黨部主委黃呂錦茹碰面，不排除出手協調。對此蔣萬安表示，只要是自己能夠協助的地方一定義不容辭，現在就是希望初選機制公平、大家團結一致。,戴上大帽子和假髮，誇張造型吸引小朋友的目光，台北市長蔣萬安出席劇團活動歡慶兒童節，日前宣布北市國小4月可任選一天「翻轉上下課時間」變成上課10分鐘、下課40分鐘，引發熱議。翻轉上下課時間，孩子開心期待，不過部分家長憂心小朋友難收心，希望有配套措施，對此蔣萬安表示，不論是整天或是部分時間以及進行的方式，學校都可以做彈性的調整；而各界也關注2024立委選舉藍營黨內互打，「芯費大戰」持續延燒，現在也傳出蔣萬安與台北市黨部主委黃呂錦茹碰面，不排除出手協調。蔣萬安表示，「他們兩位都是黨內非常優秀的同志，我想只要是我能夠努力還有協助的地方，我一定義不容辭。那其實現在最重要的，我們希望初選機制能夠公平穩定，以及接下來最重要的，在初選之後怎樣能夠團結一致。」蔣萬安強調初選階段彼此一定會有競爭，希望在過程中能夠讓民眾了解大家對於地方的付出，及未來能幫助市民解決什麼樣的問題，透過正向的方式來確定初選機制公平，這是民眾所期待的。
備戰2024總統大選 藍綠白兩岸論述受關注,2023-03-27,備戰大選年，藍綠白動作頻頻，民眾黨主席柯文哲確定4月訪美、鴻海創辦人郭台銘也將赴美交流，各陣營的兩岸論述也備受關注。傳出國民黨近期密集討論兩岸政策論述，不再強調「一中各表」，將訴求「九二共識就是中華民國」，不過黨主席朱立倫駁斥，沒有這樣的討論。,台宏斷交敏感時刻，前總統馬英九出訪中國，牽動2024大選局勢。傳出國民黨近期密集討論兩岸政策論述，未來仍會以「九二共識」作為兩岸政策重要依據，但不再強調「一中各表」，將訴求「九二共識就是中華民國」。國民黨立委李德維表示，「在過去九二共識被污名化的狀況之下，我覺得國民黨受到了一些傷害。那現在把它講清楚，國民黨就是堅持中華民國跟中華民國憲法，我覺得是一件好事情。」民進黨立委趙天麟指出，「報載是真的的話，那就代表它會有一次很大的位移，就是九二共識已經不再是所謂的一個中國或者一中各表，而是把它正式定調為中華民國。那這樣的轉變，也會讓朝野之間對於這樣兩岸的論述逐漸趨於一致。」調整兩岸論述也遭解讀是選前拆彈，要爭取更多選民認同。不過黨主席朱立倫駁斥，並沒有這樣的討論。而現在也傳出，考量黨內呼聲最高的新北市長侯友宜因遲遲未表態，近期民調下滑，國民黨將加速徵召時程，最快4月底定。朱立倫說明，「配合我們主要候選人整體戰略的布局，也會配合整個社會大眾的期待，整個時程一定不會比過去來得晚。」備戰大選年，各方人馬動作頻頻，民眾黨主席柯文哲確定4月訪美；鴻海創辦人郭台銘傳出也將赴美，首站在波士頓與學生交流，確切行程還未公布。
高雄立委選舉藍營7區待整合 綠營現任8席拚連任,2023-03-24,現任高雄市8席區域立委都是民進黨籍，讓國民黨力拚拿下席次。連任過5屆的前高雄市議員童燕珍有意選立委，但最後決定禮讓現任議員黃柏霖。目前國民黨還有7區待整合，都有2人以上有意參選。民進黨則因為誠信條款，本來有意挑戰立委的黃秋媖、林智鴻等人都宣布不選，由現任8席直接拚連任。,國民黨高雄市議員黃柏霖看到資深前輩童燕珍，就立刻趨前感謝她禮讓，讓自己可望代表國民黨參選三民區立委。前高雄市議會國民黨團總召童燕珍表示，「我們國民黨不能夠不培養新人，如果你有意願，而且你願意想要參選，沒有表態的，我也希望早一點表態。」黃柏霖說：「我相信這一次國民黨中央會很快把總統候選人能夠來提名。」從議員身分更上一層樓，黃柏霖自認有信心勝選。他認為民心與國民黨整合總統初選態度，跟上屆不同，但除了三民區以外，其他7區的立委都還在整合，每區都有2人以上有意參選。國民黨高雄市黨部主委羅世雄回應，「服務、腳踏實地，這樣的熱忱跟表現，讓人民看在眼裡，讓人民去做一個對比。」國民黨高市黨部強調，參選者多就走初選機制，不會勸退任何人。民進黨則因為誠信條款，不建議現任議員參與立委選舉，也讓曾表態參選的現任市議員，像是黃秋媖、林智鴻等人，最終表態不參選。高雄市長陳其邁說：「並沒有所謂市長勸退或不勸退的事情，沒有這件事情 。我在這裡很誠實地告訴大家，是秋瑛經過很慎重的思考。」 民進黨高雄市黨部主委許智善也重申，「高雄隊絕對要展現團結的一面，贏得明（2024）年的總統跟立委的全勝利。」黃秋媖在宣布不參選的記者會上淚灑現場，強調是為了團結勝選，也讓高雄的民進黨8席現任立委直接拚連任，不用再初選。
藍營總統人選採徵召 朱立倫：排除障礙減少爭議是目標,2023-03-23,備戰2024，民進黨公布2位新任發言人，包括立委林楚茵以及新北市議員卓冠廷，要強化發言系統。藍營部分，拍板總統參選人提名的方式將採徵召，也被解讀是要替呼聲最高的新北市長侯友宜解套。對此朱立倫強調，黨本來就有責任替主要參選人解套、排除障礙。,綠營2024起跑，除了原本的新聞部主任張志豪之外，再公布2位新任發言人，包括立委林楚茵以及新北市議員卓冠廷，組成3人團隊強化發言系統。林楚茵表示，「今天看到有媒體是用所謂戰鬥團隊來形容我們，未來接下來的每一次的發言，我們都是真憑實據，但是最快速的回應民眾的需求。」卓冠廷說：「我的手機是24小時不關機的，所以有什麼需要隨時打給我。」總統、立委大選氛圍漸濃，民進黨進入戰鬥模式。立法院長游錫堃在廣播節目專訪時透露，不會再爭取不分區立委，也提到去（2022）年九合一敗選是民進黨不夠謙虛，面對總統大選要引以為戒。藍營部分，拍板總統參選人提名的方式將採徵召，也被解讀是要替呼聲最高、但卡在新北市長任期的侯友宜解套；不具有黨籍的鴻海創辦人郭台銘也保有一絲機會。國民黨主席朱立倫表示，「黨本來就有責任，來為我們主要的候選人排除障礙、爭取支持。我做為黨主席，能夠幫我們主要候選人解套，或者能夠幫我們主要候選人排除任何障礙，能夠減少任何爭議，就是我要努力的目標。」侯友宜說：「不變的初心、不變的責任，不追求職位、追求的是定位，讓人民期待過好日子。」國民黨2024總統提名確定採徵召，表態參加國民黨總統初選的孫文學校總校長張亞中，發表聲明表示遺憾，堂堂大黨連初選都不敢辦。相較於綠營早早定調於一尊，國民黨內仍有諸多挑戰。
2024總統候選人國民黨採徵召 民進黨4/12提名賴清德,2023-03-22,備戰2024總統大選，民進黨中執會今（22）日通過資格審查，將在4月12日正式提名賴清德參選總統。國民黨主席朱立倫則宣布將採取徵召的方式，力拚團結勝選避免爭議。,國民黨主席朱立倫宣布，「針對總統選舉，我們大家共同的意見，就是要採取徵召的方式，團結勝選，避免爭議。」備戰2024，國民黨拍板總統提名機制採取徵召的方式，朱立倫強調黨有責任協助主要候選人排除障礙，爭取更多支持。國民黨選策會爭議落幕，立委提名將回歸中央提名委員會，由黨主席負責召集，成員包括3位副主席、秘書長、立法院黨團總召，以及各在地執政的縣市長。新北市長侯友宜說，「我尊重黨主席的安排，對黨提名委員會，各縣市首長們只要黨有需要，大家都義無反顧。」至於民進黨日前通過「誠信條款」，除了艱困選區或無現任立委的選區外，其餘不建議現任議員參與2024年立委選舉。但全台多個選區都有綠營議員不甩條款，登記黨內立委初選，黨主席賴清德威信受到挑戰。民進黨立委鄭運鵬表示，「我相信每一個人的參選，他們登記的時候或表態的時候，他們自己都評估過選區能不能接受，在艱困選區本來就排除掉，這樣的適用狀況。」民進黨立委趙天麟則說，「已經有現任立委的選區，那我們就很希望能夠用誠信條款來進行協調，像高雄市就是一個最圓滿的例子，誠信條款不是不存在，誠信條款是一個我們民進黨的立場跟態度。」至於綠營總統初選部分，僅黨主席賴清德1人登記，中執會22日通過參選人資格審查，同意同額競選停辦民意調查作業；民進黨將於4月12日正式公告總統提名名單。
國民黨2024總統候選人將採徵召 立委一階段提名4/22完成,2023-03-22,"國民黨今（22）日召開中常委，主席朱立倫表示，經過黨內意見整合，為團結勝選及避免爭議，總統候選人將採取徵召。另外，立委提名區分三階段，訂於4/22、5/20、6/18完成。
",國民黨22日召開中常會，主席朱立倫針對總統大選提名表示，經徵詢國民黨籍縣市首長、立法院同仁以及國民黨內先進，為團結勝選、避免爭議，共同意見為總統候選提名採取徵召方式。為決定2024總統參選人名單，國民黨3月15日組成中央選舉策略會報，但爆發組成人選爭議後臨時喊卡，選策會停止運作。朱立倫表示，改徵召方式將報請常會同意。另外，針對2024立委選舉，朱立倫指出將通過中央提名委員會，由主席召集，包括3位副主席、秘書長、立法院黨團總召集人以及在地執政的各縣市首長，將共同參與提名、全力輔選。立委提名將分3階段完成，分別訂於4月22日、5月20日及6月18日，朱立倫並表示，「艱困選區要號召更多勇敢的藍軍新勇士，勇敢承擔、共同參選。」 
蔡適應不參選2024基隆立委連任 稱全力輔選,2023-03-21,0,民進黨立委蔡適應去（2022）年市長選戰，台北大學博士論文陷抄襲風波，校方審定決議保留博士學位，但要補正。蔡適應宣布不參選2024立委連任，全心投入總統輔選。民進黨立委蔡適應表示，「我有跟所有關心適應的好朋友都有談過，我想他們都能理解適應的想法，我最重要的是希望台灣好、基隆好，適應會覺得我在不同的角色可以扮演更多重要的工作，所以我會努力做好輔選的工作。」蔡適應強調是經審慎思考做出的決定。由於去年市長選戰落敗，選戰期間也捲入施壓國防部售地案及與黑道糾葛疑雲，蔡適應宣布不參選連任，也被外界解讀在為爭議案後座力止血，避免波及立委選舉。
