報導標題,報導日期,報導大意,報導內文
用愛彌補兒童文學獎 鼓勵小學生創作繪本,2023-12-03,羅慧夫顱顏基金會26年來都會舉行「用愛彌補兒童文學獎」，邀請小學生創作繪本故事。今（2023）年以「冒險」為主題，吸引147件作品投稿。有學生是把生活中的經驗幻化成冒險旅程，從孩童的視角了解什麼是「愛」，並提醒更多人要尊重差異。,出國玩碰到喜歡的小狗，該如何帶回台灣？孩子們發揮想像力，划船途中還碰上許多海洋生物，這是小4學生張永霓創作的故事「狗狗保護集團」情節。「用愛彌補兒童文學獎」金獎得主張永霓說明，「在船上遇到了很多奇怪的動物，我醒來的時候發現這是夢，然後我回去寵物店，那隻狗狗被1個女生抱著，覺得牠如果有好主人買走，不用被丟掉，那很好。」看見小狗找到愛牠的人，小朋友雖然捨不得，但也決定放下、尊重每個生命個體。這場從生活細節發想的冒險旅程，獲得今年「用愛彌補兒童文學獎」的金獎殊榮。而描繪祖孫一起到菜市場買菜冒險的「跑跑菜市場」，則是今年度的銀獎故事。銀獎得主劉沛昕表示，「就是阿嬤每天都會去菜市場，都會去很多次，然後不知道為什麼阿嬤要去那麼多次，後後來發現阿嬤煮的料理不但很好吃，也不會花到很多的錢，就是阿嬤做出來的東西都有她滿滿的愛。」羅慧夫顱顏基金會，連續26年舉行「用愛彌補兒童文學獎」，邀請小學生創作繪本故事，鼓勵大家觀察生活點滴、挑戰自我，吸引147件投稿作品，選出11位學生獲獎，期待能讓更多人從這些繪本故事中，體會尊重差異的價值觀。
2024大選／總統與立委參選人合體造勢 歐媒觀選團來台【更新】,2023-12-03,2024大選倒數，各黨總統參選人都把握週末啟動陸軍大戰，和立委參選人合體舉辦造勢活動。針對是否仰賴中國，侯友宜和賴清德隔空交鋒，柯文哲則到台中替被稱為「藍白合立委示範區」的黨籍立委參選人蔡壁如站台。,喊口號、揮戰旗，民進黨正副總統參選人賴清德、蕭美琴全國競總3日正式成立，包括總統蔡英文等黨公職全到場，展現大團結氣勢。大選氛圍也吸引歐洲15國媒體，自發組團來台觀選。賴清德再把炮口對準對手國民黨侯友宜與民眾黨柯文哲，批評過度仰賴中國，是在走回頭路。民進黨總統參選人賴清德提及，「我們的對手都共同喊出『重啟服貿』，他們一個接受九二共識、一個高喊兩岸一家親，他們都想要讓台灣走回依賴中國的老路。」國民黨總統參選人侯友宜表示，「民進黨現在不是還在走ECFA的路嗎？而且對ECFA的依賴度也沒有減少啊。侯友宜沒有走回頭路啊，侯友宜是繼續走讓兩岸經濟大家都能共好嘛。」侯友宜和賴清德隔空交鋒，至於外傳競選糧草吃緊、經費募款狀況不佳，侯友宜坦言在野黨比較艱辛，希望繼續以競選小物募款、基層支持，拚完17場各地造勢。而民眾黨柯文哲則到台中，拉抬黨籍立委參選人蔡壁如選情。民眾黨總統參選人柯文哲說道，「這次應該是20幾年來，國會第一次有機會3黨不過半。我也覺得是這樣啦，目前整個台灣的政治非藍即綠，這個還是要打破，不然的話他永遠在兩極對抗的泥淖。」由於國民黨在台中第一選區沒有提名立委，因此這區成為「藍白合立委示範區」，不僅有多位國民黨民代到場助陣，蔡壁如的競總主委更是台中市長盧秀燕。然而在國民黨的黨紀紅線下，眾人在柯文哲抵達前全部退場，上演同場不同台。
巴黎遊客遭攻擊釀1死1傷 26歲法籍嫌犯落網,2023-12-03,法國巴黎街頭當地2日晚間，發生外籍遊客遭到攻擊的事件，1名疑似激進伊斯蘭主義者的法籍男子，持刀跟鐵鎚攻擊外籍遊客，造成1人死亡、1人受傷的慘劇。另外在巴基斯坦也發生一輛巴士遭到武裝分子槍擊，至少8名乘客死亡、15人受傷。,法國巴黎艾菲爾鐵塔前的街道拉起了封鎖線，現場還有員警荷槍，戒備意外再發生。當地2日晚間1對外籍遊客夫妻，在附近的格勒內爾碼頭遭到不明男子持刀攻擊，造成其中德國籍的男性遊客死亡。法國內政部長達馬南（Gerald Darmanin）指出，「1名男子在晚上9點左右，在格勒內爾碼頭跟比爾阿克姆橋之間攻擊2名外籍遊客，其中1名出生在菲律賓的德國遊客因遭到刺傷而死亡。」法新社報導，嫌犯遭到警方追捕落網後，曾高喊「真主是最偉大的」。嫌犯在警方追捕過程中，沿途還用鐵鎚攻擊2名路人，造成其中1人眼睛受傷，還一度宣稱自己身上有爆裂物，試圖逃離警方追捕，直到警方開槍壓制，嫌犯才落網。警方調查，嫌犯是26歲的法國人，因有精神疾病，加上疑似是激進伊斯蘭主義者，被列入警方注意名單，至於犯罪動機還需要進一步調查。鏡頭跳到巴基斯坦北部，當地2日則是發生恐怖攻擊，一輛載著乘客的巴士經過奇拉斯鎮時，突然遭到武裝分子攻擊，釀成多人死傷。受傷的巴士乘客提及，「槍手應該是在附近，從這邊跟那邊開槍，雙方交戰很激烈，發射了約200到250發子彈吧。」當局調查後，發現槍手是在鄰近的山丘上朝巴士開槍，警方獲報趕到現場，緊急將傷患送醫救治。由於目前還沒有武裝組織承認犯案，警方還要進一步追查相關事證。
大甲媽祖南巡遶境屏東東港 疑集體食物中毒69人送醫,2023-12-03,"昨（2）日屏東東港盛大迎接大甲媽在鎮內遶境，未料下午傳出遶境工作人員疑似食物中毒的事件，截至昨日晚間9時半為止共有69人送醫，其中1人住院、8個人留院觀察，屏東衛生局也已經展開調查，希望盡速確認食物中毒的原因。
",屏東東港地區熱鬧迎接地方盛事，台中大甲媽百年來首度南巡屏東，週六3000人大陣仗來到東港，東隆宮也以最高規格迎接大甲媽祖聖駕，現場擠得水洩不通。不過盛大活動卻傳出疑似食物中毒的事件，屏東縣衛生局在昨日下午4時許接獲醫院通報，有遶境工作人員陸續出現冒汗、上吐下瀉的症狀，截至晚間9時半為止共計有69人送醫，其中1人住院、8人留院觀察，屏東縣長周春米也趕抵醫院探視，並要求盡速查明原因。屏東縣長周春米表示，「我也已經在第一時間請輔英醫院跟安泰醫院，就我們的醫療能量盡力地救治跟照顧。後續的調查稽查，我們就整個衛生環境、廚餘還有廚工等條件去調查到底原因是什麼。」根據初步了解，工作人員疑似在路途上或香客大樓內吃下生魚片、飯湯等食物後出現不適，屏東縣衛生局已經展開攝食調查，並依照《食品安全衛生管理法》到現場衛生稽查，進行環境檢體採樣，釐清食物中毒來源後，也將儘快完成調查公佈。
花蓮鹽寮1潛水者失聯 海巡與空勤直升機搜尋,2023-12-03,"花蓮縣壽豐鄉鹽寮村附近水域，昨（2）日傍晚傳出有1人玩水失聯，目前還沒有尋獲失蹤者。
",12岸巡副中隊長黃子育說明，「有6名民眾於此處從事水域遊憩活動，當民眾上岸的時候，他同伴5名上岸，有1名一直到現在沒有上岸。他們是一群人從北部下來玩的，目前據了解他們是自己一個團隊下來玩的，沒有教練去帶。」搜救人員表示，海巡署東部分署在傍晚5時半左右獲報之後，立即出動海巡、空勤總隊、黑鷹直升機以及警方一同執行海上搜救。現場一共有6個人進行玩水活動，等到上岸時發現1名郭姓男子沒有上岸。根據了解，疑似是郭男帶著2名孩子與3名友人到現場玩水，可能游得比較遠、後來不知蹤影，由於天黑之後視線差加上風浪大、先暫停搜救，今日早上再持續行動。 
大甲媽祖南巡隊伍疑食物中毒 69人屏東送醫1住院,2023-12-02,大甲鎮瀾宮媽祖2日南巡抵達屏東縣東港鎮，隊伍傍晚疑似食物中毒，至晚間9時30分止，計有69人送醫、1人住院、8人留院觀察。屏東縣衛生局已進行現場衛生稽查與採檢。,屏東縣衛生局2日下午4時42分接獲醫院通報，大甲媽繞境工作人員疑似有食物中毒狀況，消防局也派出14 車次載送病患到東港輔英及安泰醫院，至晚間9時30分止，計有69人送醫。縣府表示，經急診檢傷二級4人、三級59人、四級6人，截至晚間仍有1人住院、8人留在醫院急診室觀察，另有60人症狀舒緩出院。目前衛生局已經依《食品安全衛生管理法》進行現場衛生稽查，以及針對疑似食品中毒調查與環境檢體採樣，將儘快完成調查公佈。衛生局提醒，不論外食或自行烹煮，都需謹守「要洗手、要新鮮、要生熟食分開、要注意保存溫度、要澈底加熱」之五要原則，以預防食品中毒事件發生。
2024大選／賴清德台中站台催票 要中市說明中捷經費問題 ,2023-12-02,總統選戰逼近，藍綠白總統參選人勤打陸戰，國民黨侯友宜跟民進黨賴清德下午都在中台灣造勢，拚場意味濃厚。侯友宜直批民進黨是絕對權力、專制的政府，還抹黑他支持一國兩制，侯友宜重申反對一國兩制。賴清德則再度否認有不支持中捷藍線，點名台中市府應該說明經費暴增跟路線改變的問題。柯文哲則提及民眾黨從頭到尾瀕臨破產邊緣，左右開弓、批藍諷綠。,支持者熱情喊口號，前行政院長蘇貞昌也到場力挺，民進黨總統參選人賴清德2日勤打陸戰，早上先跨海到澎湖催票，下午則到台中幫黨籍立委參選人張廖萬堅站台，不過話鋒一轉，點名台中市府應該說明中捷藍線經費為何暴增。民進黨總統參選人賴清德提到，「變1615億，多600多億、多60幾%，而且路線又改變，不是民進黨政府不支持，我們也希望台中市政府好好來說明，這些種種的問題要如何克服。」賴蕭配全國競總3日將在台北成立，包括總統蔡英文、行政院長陳建仁都將出席，力拚團結勝選。支持者揮舞旗幟力挺，前立法院長王金平更現身站台，國民黨侯友宜早上才在台北聲援黨籍立委參選人徐巧芯，下午就到彰化造勢，跟賴清德在中台灣拚場意味濃厚，也再度對民進黨發起攻勢。國民黨總統參選人侯友宜表示，「連他的部屬性招待，他都不知道嗎？連他的委員親中，他都不知道嗎？這麼多事情你都不談，絕對的權力就絕對的腐敗，換侯友宜成立新的特偵組，一件一件給它辦出來。」侯友宜向彰化鄉親保證，若是當選，半年內一定下來彰化，替彰化解決建設卡關的問題。民眾黨柯文哲則在雙北幫黨籍立委參選人拉抬聲勢，不過1日柯文哲提及民眾黨財務吃緊，外界好奇目前的財務是否能撐完預定的8場造勢，柯文哲不諱言，民眾黨從頭到尾瀕臨破產邊緣。民眾黨總統參選人柯文哲說：「其實台灣民眾黨從頭到尾都瀕臨破產邊緣，選舉不一定要像國民黨、民進黨那種選舉方式，我相信大家也不是那種遊覽車載來的，發兩個便當，還要看看是不是雙主菜便當。」柯文哲預計3日到台中幫黨籍立委參選人蔡壁如站台，但台中市長盧秀燕跟國民黨立委參選人都會在他抵達前離開，外界解讀藍白合示範區有點尷尬，柯文哲表示，大家方便就好，不會故意去讓人家尷尬。
美英澳防長會面三方聯手  加強嚇阻中國霸權擴張  ,2023-12-02,美英澳三國防長會面，強調會深化在深空雷達、人工智慧等高科技領域合作，將攜手測試AI系統分析聲納資料，追蹤中國潛艇。學者分析，AUKUS原先是要強化澳洲的潛艦戰力，不過面對中國霸權擴張，三方更要聯手加強嚇阻。而AIT處長孫曉雅表示，台灣並無迫在眉睫遭武力入侵的威脅，不過學者提醒，台海仍存在風險跟挑戰。,美國、澳洲與英國三國防長1日在加州會面，要深化澳、英、美三方安全夥伴關係（AUKUS），強化在深空雷達、人工智慧和量子運算系統方面的高科技合作，將攜手測試AI系統分析聲納資料，追蹤中國潛艇。澳洲國防部長馬勒斯表示，「今天這場會議將被視為AUKUS第二支柱，史上的關鍵時刻，也就是在我們三國之間，分享及研發先進技術。」美國國防部長奧斯汀說：「我們正在人工智慧、電子戰和量子技術等多個領域，利用尖端技術進行創新。」美國海軍艦隊司令部司令柯德爾則直言，面對中方在台海、南海等區域具有挑釁意味的軍事行動，嚇阻很重要。學者分析，AUKUS原先是要強化澳洲的潛艦戰力，現在三方更聯手要加強嚇阻中方日益增長的威脅。淡江大學國際事務與戰略研究所所長李大中指出，「強化美國的嚇阻實力，同時增進美國的外交的結盟、跟夥伴的關係，能夠去因應可能對它的挑戰，大概一般所判斷對象主要目標還是會包括中國大陸。」台海局勢緊張，不過美國在台協會處長孫曉雅表示，台灣並無迫在眉睫遭武力入侵的威脅，美方售台防禦性武器的承諾不會改變。學者認為，台海仍存在風險跟挑戰，以中長期來看，必須要管控好兩岸關係的穩定，美方會希望兩岸溝通，台灣也要強化自我防衛。
雲林父母疑為長子驅魔致死 涉案3人均聲押獲准,2023-12-02,雲林縣虎尾鎮1日凌晨發生一起人倫悲劇，一名男子因為精神狀況不穩，父母親與弟弟疑似聯手對他進行某種宗教儀式，過程中卻不慎造成窒息死亡，3人被移送偵辦後，檢察官依傷害致死罪嫌向法院聲押獲准。,救護車緊急趕往雲林虎尾這戶民宅，將已經沒有生命徵象的28歲陳姓男子送醫急救，陪同到醫院的還有他的父親和弟弟，不過最後醫院仍宣告不治，警方接獲通報後也趕到醫院了解狀況。警方調查，當時是死者的父親、母親與弟弟，3人聯手對死者進行某種宗教儀式，最後死者沒有呼吸心跳，才趕緊打119將人送醫；警方先在醫院逮捕死者父親與弟弟，再回到死者住家，逮捕還跪在神明廳神案前的母親。雲林縣警虎尾分局偵查隊副隊長黃星豪表示，「3個人強押陳男至自家3樓的神明廳，以驅魔為由，由母親控制其頭部並將左手伸進陳男的嘴巴，其父親控制陳男背部及手部，其弟控制其雙腳，過程造成陳姓男子死亡。」死者親友向警方透露，死者之前參加廟會後，近日精神狀況開始不穩定，行為反常，父母才決定在自家神明廳對他進行某種宗教儀式。雲林縣虎尾鎮西屯里里長王瑞斌說：「死者之前有去參加廟會，廟會回來精神狀況就不太正常，家人曾去請教廟裡意思是說，他好像有被某些外面的原因去卡到。」警方表示，死者並未領有身心障礙證明，涉案的3人都依傷害致死罪嫌移送法辦；檢察官認為死者父母和弟弟涉嫌重大，且為5年以上重罪，並有串證可能及羈押必要性，向雲林地方法院聲請羈押獲准，確切死因仍待解剖釐清。
王貞治投出台北大巨蛋第一球 見證台灣棒壇重要時刻,2023-12-02,亞洲棒球錦標賽明（3日）晚開幕戰，台北大巨蛋歷史性的首場正式賽之前，最大亮點是曾創下世界全壘打紀錄、棒球之神「OH桑」王貞治，今日在大巨蛋投出歷史性的第一球。王貞治說，台灣有了巨蛋後，會為棒球帶來改變，希望明日中華隊贏韓國，三年後的經典賽，由台日爭冠。,應邀為台灣首座巨蛋棒球場開出歷史性第一球，王貞治投了顆挖地瓜，有點不好意思，向擔任捕手的棒協理事長辜仲諒致意。但其實OH桑已83歲，雖然戰勝胃癌，身體早就不如以往，為了見證台灣棒壇重要時刻，連主治醫師都同行。王貞治提到，「隨著場域的不同，等級也變得截然不同，看到這個台北巨蛋，面對於精彩可期的未來，終於等到了光明的希望。」棒協理事長辜仲諒表示：「生活在日本但是到今天為止，他拿的國籍還是中華民國。」王貞治說，環境造英雄，大巨蛋一定能為台灣棒球帶來改變！實際參觀後，他認為，高度高，也漂亮，肯定台北大巨蛋比東京和福岡巨蛋都更好，選手在這邊比賽要有自信，不只期待明日台灣贏韓國，3年後的經典賽，有很大期待。王貞治指出，「我的期望是3年後的WBC世界棒球經典賽，台灣和日本兩隊能攜手前進，在美國洛杉磯的4強決賽。」感念王貞治對台灣的情懷與對棒球的付出，台北市長蔣萬安特別頒發台北市榮譽市民證給他，而亞錦賽3日開幕戰，剛好和福岡軟銀鷹的新人入團日撞期，身為會長的OH桑不得不趕回去，但王貞治說，若身體沒問題，希望下次來大巨蛋，看台灣的比賽！
台灣奪亞洲技能競賽總冠軍 橫掃12金6銀4銅,2023-12-02,在阿拉伯聯合大公國舉辦的2023亞洲技能競賽，我代表團表現亮眼，橫掃12金、6銀、4銅、3優勝，更一舉拿下世界總冠軍，今（2）日下午選手凱旋歸國，勞動部官員前往接機，也會頒發得牌國手近300萬獎金。,高分貝歡呼，熱烈迎接，31名選手代表台灣，出戰亞洲技能競賽，3天激戰後，抱回豐碩戰果。青年組服裝創作職類金牌孫謦說：「想著要站上舞台上面拿到金牌，現在心情很開心但是很累。」參賽服裝創作職類，孫謦發揮高水準，金牌如願到手；台灣小將許有崴年僅15歲，面對高壓比賽，完全沒在怕。青少年組電氣裝配職類金牌許有崴表示，「你要抓到它的精準度，還要美觀跟速度，這個都要有，我覺得這是最困難的點，得到金牌的感覺是很開心。」從砌磚、電氣裝配、冷氣空調、多項職類項目，喜嘗勝利滋味，我代表隊橫掃，12金6銀4銅3優勝，25面獎牌進袋，打破我歷屆紀錄，得牌率衝上93%，獲獎總成績更名列世界第一。勞動部次長陳明仁提到，「對於金銀銅牌都有提供相關的獎金，初步的估算來看 ，我們國手大概會得到將近快接近300萬。」亞洲技能競賽，有技職亞運之稱，這回順利閉幕，由阿拉伯聯合大公國交棒我國2025年舉辦，也是台灣睽違30年，再次取得國際性技能賽事的主辦權，相信台灣英雄持續在國際舞台大放異彩，讓世界看見台灣技職實力。
以哈戰爭／泰國移工遭哈瑪斯綁架 獲釋平安返國,2023-12-02,以色列和哈瑪斯為期1週的停火協議在1日到期，雙方再度點燃戰火。以色列指控哈瑪斯違反協議發射火箭彈，以色列則發動空襲造成至少175人喪命。而遭到哈瑪斯綁架的泰國移工人質獲釋返國，回想在加薩的日子，更珍惜重生後的機會。,從加薩劫後餘生的潘空和穆爾坎，吃著家人準備的餐點，雖然都是家常小菜，此刻卻是最思念的家鄉味。兩人遠渡以色列打工已經4年多時間，打算明年存夠錢之後回到泰國共組家庭，10月7日以哈爆發衝突後，兩人淪為人質，在加薩度過人生最黑暗的50天。獲釋泰國人質潘空(音譯)回憶說道，「我們能做的就是坐著等或躺著等，然後為彼此打氣。」獲釋泰國人質穆爾坎(音譯)則說：「這很像死後重生。」以哈爆發衝突前，以色列約有3萬多名泰國移工，他們多數來自於泰國東北偏鄉，遠渡重洋到以色列農作區打工賺家用。泰國政府指出，哈瑪斯殺害39名泰國人，綁走32人，第一批獲釋的泰國民眾在11月30日返國，目前尚有9人等待援救。以哈在停火1週的協議在1日一到期，雙方隨即再度點燃戰火。以色列指控哈瑪斯發射火箭彈，美國也譴責哈瑪斯違反協議。美國國務卿布林肯（Antony Blinken）指出，「哈瑪斯違反協議，事實上就在協議到期前，哈瑪斯開始發射火箭彈，在協議結束前。」以色列對加薩的200多個哈瑪斯據點展開空襲，加薩南區甘尤尼斯市的醫院湧入大量傷患。哈瑪斯也反控美國和以色列應該為最新的衝突負責。哈瑪斯資深發言人哈丹表示，「我們譴責雙方的失敗，美國和以色列，顯然昨天以色列就計畫再發動攻勢。」停火期間已經有100多名人質獲釋，130人仍被挾持。另外以色列軍隊在1日證實，有6名人質已經身亡。
抽驗市售檳榔 87%含未核准農藥殘留,2023-12-02,嚼食檳榔將大幅提高罹患口腔癌風險，台灣檳癌防制聯盟跟成大公衛所合作，抽驗19縣市共116件市售檳榔，發現有高達87%有未核准農藥殘留，加上檳榔不受《食安法》規範取得容易，民團及學者也呼籲政府盡速立專法管理。,荖葉點上白灰捲起再塞入檳榔。台灣嚼檳榔人口隨健康意識抬頭逐漸下降，但仍有中高齡長者，甚至年輕族群會吃，台灣檳癌防制聯盟跟成大公衛所合作，抽驗19縣市的市售檳榔，發現高達87%有未核准農藥殘留。成功大學公衛研究所副教授王亮懿表示，「64.7%的樣本是驗出陶斯松，是在明年4月就要全台禁用的農藥，可能會導致兒童的過動症、自閉症、智力下降相關的一些症狀，但這卻在我們這次的樣本裡面是最大的占比。」成大樣本數共116件，其中101件驗出未核准農藥且種類高達62種，不只陶斯松，被封為野鳥死神的加保扶、危害蜜蜂生態的益達胺也在其中，都是對人體或環境有害且爭議性高的殺蟲劑。檳榔攤業者謝小姐說：「檳榔應該是沒有什麼農業吧，就是檳榔葉可能就多多少少會有一點點，因為它是屬於蔬菜類的東西。」業者透露，荖葉目前價格好、1斤約380元，確實曾聽說有人會在農藥還沒退就採收出貨，但進貨後都會清洗。民團則認為，檳榔最大問題在於無法可管，導致取得容易。台灣檳癌防制聯盟工作小組成員莊麗真指出，「食藥署一直主張說檳榔是一級致癌物，就不能視為食品，就不能用《食安法》管理，現有的法規沒有辦法來管理，這個特殊的現象的話，那是不是應該另立一個專法，管理檳榔的嚼食，還有整體的檳榔的一個危害問題。」口腔癌為我國男性最常見癌症之一，嚼檳榔罹患口腔癌風險更是一般人的28倍；民團及學者呼籲政府盡速立專法，同時輔導檳榔產業轉型、退場，才能真正守護國民健康。
8成蛋雞關格子籠 民團籲友善飼養轉型,2023-12-02,台灣約有8成的蛋雞，一輩子都只能在約A4大小的「格子籠」生活，連轉身都有困難，民團號召百人到凱道為母雞發聲，希望政府加快立法，禁止新建格子籠蛋雞場，也要制定明確期程，輔導民間完成友善的飼養轉型。,百位民眾站在A4大小的框框裡，展現母雞一輩子被飼養在殘酷的格子籠、動彈不得，只能痛苦產蛋的處境，希望替母雞爭取基本的動物福利，讓格子籠退場。民眾指出，「連轉身的空間都沒有辦法，我沒有辦法想像，我在這種環境好幾年，然後我每天就是一直生蛋。」民眾說：「我們在幫助動物也是在幫助自己，養母雞的環境太差，所以就算我們台灣養了很多隻母雞，我們生出來的蛋，還是會不夠。」台灣至今仍有8成蛋雞使用格子籠飼養，平均2到4隻母雞，終身被關在A4大小的空間，民團認為，身心不健康的母雞，病弱與疫病的大量撲殺，讓台灣陷入無限蛋荒的風險當中，核心問題就是「產業落後、雞養不好」惡性循環。台灣動物社會研究會執行長朱增宏表示，「希望政府的大型的團膳採購或是營養午餐，能夠支持這個友善的雞蛋，讓轉型的蛋農他就有獲得市場的支持，這樣慢慢的，蛋農當然自然而然就會願意轉型。」台灣動物社會研究會副執行長陳玉敏說：「第一步都是要用法令先禁止，不能再新蓋新增建新的格子籠，讓舊有的格子籠用十年的緩衝期，或者是更短的時間，去逐步淘汰它們。」台灣動物社會研究會提出三大訴求，包括保障蛋雞基本動物福利，即刻禁止新建格子籠蛋雞場；產業升級現代化，2030完成蛋雞友善飼養轉型；以及食農教育推廣畜禽友善飼養，建立永續的糧食系統。現場也有放牧業者分享心得。畜牧場業者蕭莉臻表示，「放養的成本並不會說到非常的大，籠飼的雞，他們產蛋環境不好，產蛋率就會相對比較不OK，那你如果說雞快樂的話，產蛋率就會比較好一些。」
2024大選／侯友宜砲口對準綠營 批賴支持台獨不照憲法,2023-12-02,總統大選逼近，各黨參選人持續輔選站台，拉抬選情。國民黨侯友宜再把砲口對準民進黨賴清德，批他支持台獨，不照憲法，讓人民恐懼害怕。民眾黨柯文哲昨（1）日接受媒體專訪，提及選舉經費，直言民眾黨已經快破產，但今掃街時卻不多做回應。民進黨賴清德則跨海到澎湖催票，提及台股超越香港恆生指數，台灣是經濟的優等生，不能走回依賴中國的回頭路。,贈送包粽給遭疑賄選的黨籍立委參選人徐巧芯，國民黨總統參選人侯友宜不只站台聲援，更直批民進黨選舉奧步就是害怕徐巧芯不斷揭弊，也再度就台獨議題對民進黨賴清德發起攻勢國民黨總統參選人侯友宜表示，「我反對一國兩制、反對台獨，反而賴清德只會講務實台獨、支持台獨，沒有要按照中華民國憲法來做，這才是讓人民最恐懼最害怕的事情。」跟民眾握手熱情互動，還一起合照，民眾黨柯文哲陪黨籍立委參選人張其祿到市場掃街，拉抬聲勢，不過1日柯文哲接受媒體專訪，提及參選經費，自己預估要花兩億多，更直言民眾黨已經快破產。但在掃街現場面對記者追問，柯文哲並沒有正面回應。賴清德跨海到澎湖催票，行政院長陳建仁也現身力挺，主打民進黨執政政績，賴清德則提及11月29日台股加權指數正式超越香港恆生指數，直言經濟的優等生，也是民主的模範生，絕對不能再走依賴中國的回頭路。民進黨總統參選人賴清德說：「香港是要受中國的控制，所以各位鄉親在這次選舉非常關鍵，澎湖要發展、國家要進步，我們絕對不能走依賴中國的回頭路。」多家媒體將共辦辯論會，截至1日中午，柯文哲、賴清德允諾參加，侯友宜沒有表態，柯文哲1日就呼籲侯友宜不要閃躲辯論，侯友宜2日回應，只要上了辯論場都會直球對決，先讓媒體好好去協調。
勞權大遊行高雄登場 籲解決低薪等7大訴求  ,2023-12-02,正值選舉期間，勞權等公共議題不斷被提出來討論，勞工團體工鬥今（2）日上午在高雄，集結上千位企業工會成員及勞工，針對低薪、退休保障、工安等7大訴求發起大遊行，希望政府及各總統候選人能重視勞工權益，而不是選舉一到才消費勞工的選舉情緒。,週六一大早，高雄文化中心門口就聚集了上千名勞工，勞動團體工鬥發起勞權訴求大遊行，提出包含解決低薪、提高退休保障及反對勞保年金修惡等7大訴求，希望政府能聽見勞工的心聲。工鬥行腳代表陳俊德說：「延後退休年限到67歲，那樣的話對新制舊制的勞工就產生非常大的影響。」勞工鄭順典提到，「公務員退休金提撥都已經提到9.75%了，那為什麼勞工還在6%，而且這6%已經很久很久了。」不只幫勞工爭取權益，由於消防員礙於現行制度無法組工會，工鬥也呼籲政府重視消防執勤安全，防止再有消防員殉職。工鬥行腳代表曲佳雲表示，「消防員他們沒有辦法組工會，然後他們的這個權益，已經涉及到生命的危險，這是刻不容緩，應該要被保障的事情。」上午遊行現場聚集至少3000人，不少勞工直接攜家帶眷參與，勞團將一路北上、花21天時間從高雄走到台北，中午先到行政院南服中心遞交請願書。行政院南部服務中心副執行長陳文亮說：「勞工還是一樣是我們國家最重要經濟的一塊，我相信我們政府會更努力、更加強，今天他們的訴求，我們接受他們的陳情書之後，我們會反映到給我們行政院的長官。」陳文亮表示會將勞團訴求傳達給行政院及勞動部等單位共同商議。正值選舉期間，勞團也呼籲各總統候選人重視勞工權益，不要只是開空頭支票，消費選舉情緒。
台南手搖飲店大火幸無人傷 起火原因待釐清,2023-12-02,台南市中西區金華路三段上，一家老字號手搖飲料店1日晚間9點多傳出火警，1樓招牌起火，台南市消防局獲報後，出動消防人員前往搶救，所幸無人傷亡，至於確切的起火原因，仍待進一步釐清。,1日晚間9點多，老字號手搖飲店還在正常營業，不過沒多久就發現招牌起火，甚至延燒至屋內，員工發現後要救火已經來不及。由於鄰近鬧區，台南市消防隊獲報後，出動13車30人前往搶救，2分鐘內控制住火勢，無人員傷亡。台南市消防局第六大隊副大隊長吳青翰說：「現場的招牌起火，我們大概派遣13車30人左右，馬上就撲滅，現場燃燒面積大概20平方公尺。」不過好端端的招牌怎會突然起火？業者表示，店員發現有民眾亂丟菸蒂引燃，再延燒到招牌導致，並非外傳的燒金紙引燃。手搖飲業者謝先生指出，「就是有人在那邊抽菸，然後放在那個草叢裡面，然後導致說那個草燒起來，延燒到我們招牌去，然後員工第一時間要拿滅火器出來，已經來不及，整個燒起來了。」事件曝光後，全台僅剩9家店的老字號手搖飲火警，也意外勾起民眾回憶，讓台南民眾大嘆又少了一間老店，至於確切的起火原因，仍有待進一步釐清。
苗栗1果園常有石虎入侵 農業處推拍攝獎金1萬元,2023-12-02,苗栗縣公館鄉一處果園近年常有石虎侵擾，果園內的放山雞常被偷吃咬死，結果雞隻可能因此不敢回雞寮休息，一到晚上都會躲到樹上睡覺，形成奇特景象。,石虎叼著一隻雞，小心翼翼離開，果園裡的生態攝影機，把石虎的一舉一動都拍了下來。苗栗公館一處果園因為飼養了放山雞，近年來常有石虎跑進果園裡偷吃雞，果園負責人最近發現，所飼養的雞隻可能因此不敢回雞寮，出現躲到樹上睡覺的奇特景象。果園負責人涂習麟說：「晚上的時候呢，石虎從這邊來，從這邊雞舍裡面叼走雞，那麼叼走雞以後，雞受到緊迫以後，現在每天晚上幾乎都是睡在這邊，睡到樹上。」果園負責人表示，雖然損失並不大，但因多次遭石虎入侵仍有通報苗栗縣府，苗栗縣府農業處前往裝設生態攝影機，已經拍到不少次石虎身影，除了通報台灣石虎保育協會，也將協助農民改善果園圍籬，降低石虎入侵機率。苗栗縣農業處自然生態保育科長張葦指出，「那邊本來就是石虎會利用的棲地，原來的圍網的高度大概150公分，那個場域滿寬的，那就是建議說在原來的圍網上面，可以增加就是石虎不好讓牠爬上去的那一種網子。」苗栗縣農業處表示，目前生態給付專案通報有3000元獎金，經架設生態攝影機後，拍攝到石虎有1萬元獎金，希望能多少補償農民的損失。
