報導標題,報導日期,報導大意,報導內文
WHO：全球逾1.4億人長新冠 女性為男性2倍,2022-09-14,新冠病毒疫情流行至今已經超過兩年半，WHO世衛組織13日指出，在疫情流行的前兩年，歐洲至少有1700萬人在確診後出現疲勞、腦霧與呼吸困難等長新冠的後遺症，而當中女性出現長新冠的比例更是男性的2倍，而全球恐怕已有超過1.4億人有長新冠的困擾。,女子坐在椅子上，讓物理治療師確認手腳的情況，因為女子在確診新冠病毒康復後出現了長達3個月以上的後遺症，也就是俗稱的長新冠症狀。WHO世衛組織13日公布一項新的調查，顯示在疫情流行的前兩年，歐洲至少有1700萬人面臨長新冠的困擾。奧地利長新冠患者艾莉克絲珊卓說道，「（身體）狀況變得越來越糟，最可怕的是沒人知道發生什麼事，一開始我休假9個月，然後開始分階段返回（工作崗位），然後又（因為長新冠）打斷（上班狀態），當時我正在管理一個部門，我意識到在感染新冠病毒康復長達一年半之後，有些事情我再也無法做了。」所謂長新冠的症狀，包括腦霧、容易疲勞、身體疼痛、情緒波動大、呼吸困難以及認知問題等。這項由華盛頓大學的IHME健康數據評估中心進行的調查顯示，整個歐洲重症住院的患者康復後，有三分之一的女性和五分之一的男性會出現長新冠的症狀，顯示女性的比例是男性的兩倍。英國長新冠患者莫莉威廉斯說道，「兩天前完成了5公里的慢跑，一天早上醒來時感覺體溫驚人的高，感到頭痛、極度疲勞，到了無法離開家的地步，也讓我對自己的身體（狀況） 失去信心。」WHO指出，儘管研發出疫苗，但跟2020年相比，2021年出現長新冠的人數卻增加了3倍以上。根據IHME研究數據推估，2020年到2021年全球有長新冠狀況的人數恐怕達到1億4500萬人。專家認為，這個研究能讓民眾更了解長新冠對心理健康與職場的影響，也提醒各國政府跟衛生機構必須加強合作，為面臨長新冠困擾的民眾提供必要的協助，並擬定解決問題的政策方針。
本土+49540／莫德納雙價次世代疫苗 首批80萬劑週五抵台,2022-09-14,今（14）日國內新冠本土確診病例繼續攀升，來到4萬9540例，逼近5萬大關。新增37例死亡，其中一名20多歲男性出現心律不整，昏迷送醫死亡。而指揮中心宣布，首批莫德納BA.1雙價次世代疫苗，將在本週五抵台，數量為80萬劑，最快下週末可提供民眾來施打。,新冠本土確診案例14日持續攀升，逼近5萬，來到4萬9540例。其中新北市最多，1萬635例，台中、台北、桃園都破5000例。另外新增死亡37例，其中一名20多歲男子完成3劑疫苗接種，9月9日喉嚨有症狀，當晚昏迷，送急診沒有呼吸脈搏，急救後不幸死亡。中央流行疫情指揮中心醫療應變組副組長羅一鈞指出，「在急診的心電圖是有顯示有心律不整的情形，同時有採檢新冠的PCR是陽性，Ct值是10。」指揮中心也宣布，本週五首批莫德納BA.1雙價次世代疫苗，約80萬劑即將抵台，後續也會再到貨。指揮官王必勝強調，此款是全新疫苗，日本才在週一通過EUA緊急授權使用，這週五到貨後會先進行封緘檢驗，最快下週末可開放施打。王必勝表示，「對於我們現在在社區流行的Omicron的BA.2、BA.5的變異株，都有很好的效果。」而針對外界對於「BA.5次世代疫苗」只做過動物實驗，王必勝指出，國際上目前只有美國採認動物實驗數據，通過EUA。王必勝說：「非典型的一個審查，也是你從另外一個角度來看　，也是一個創新的做法。在這個BA.5次世代疫苗的採購上面，我們都跟日本、跟歐盟同步，人家做什麼我們都盡量跟得上。」指揮中心指出，目前莫德納與BNT公司，都表示會在9月下旬提供更多資料，如果能通過EUA將進行採購，推估最快11月之後交貨，也可能更遲，但王必勝強調台灣算是超前部署了。
本土+25346／BA.5個案比例中秋後過半 出現第2例重症死亡,2022-09-12,國內的新冠病毒疫情，今（12）日新增2萬5346例的本土病例，中重症有44例，死亡則有28例。而指揮中心也公布，中秋節過後BA.5的土本個案比例已過半，成為主要流行株，而且還出現第2例BA.5重症死亡個案，是一名60多歲女性，沒有打過疫苗快篩陽性，住院3天後死亡。,高中以下各級學校9月開學，不過從12日週一起不再1人確診全班停課，改為以篩代隔不停課，若有同學確診，其他師生只要快篩陰性就可繼續上課。北市松山國小學生說道，「有時候很危險的時候，跟確診者接觸過，我會快篩。」也有學生認為，「沒有陽性，為什麼還要在家裡隔離，你篩陰性來學校就好啦。」 各校加強校園防疫措施，因為中秋節過後BA.5占本土個案比例已過半，成為主要流行株，上週本土Omicron BA.5基因定序共檢出88例，以北部45例最多，兒童及青少年也檢出15例，並出現國內第2例本土BA.5死亡個案，為60多歲女性，快篩陽性3天死亡。中央流行疫情指揮中心醫療應變組副組長羅一鈞表示，「（BA.5）前兩週分別是４成上下，所以這也代表就是說，BA.5這一週我們公布的數字確實已經超過一半，也就是成為我們目前的這個主流的Omicron流行的病毒。」針對外界關注BA.5次世代疫苗審查進度，指揮中心表示，莫德納與BNT均預計在9月下旬，提供緊急使用授權EUA審查資料，而且50歲以下青壯族群有機會打得到。中央流行疫情指揮中心指揮官王必勝表示，「我們蒐集相關資料，有足夠證據的時候，那要專家同意的時候，我們就會來考慮這個族群的施打的安排。」而在新冠本土疫情，12日週一新增2萬5346例本土病例，中重症有44例，死亡則有28例，其中有半數死亡個案沒打過疫苗。
今起校園以篩代隔 1人確診師生快篩陰性仍可上課,2022-09-12,國內疫情升溫，不過隨著各級學校陸續開學，今（12）日起，不再1人確診、全班停課，改為以篩代隔，如果有同學確診，其他師生只要快篩陰性，就可繼續上課。此外，補習班及課照中心，防疫也鬆綁。,課堂上老師上著課，台下的學生每個都戴好口罩，做好防疫動作。不過校方直言，開學以來，幾乎每天有人確診，而從12日開始，不再1人確診、全班停課，改為以篩代隔，如果有同學確診，其他師生只要快篩陰性，就可繼續上課。台北市松山國小校長陳冠英指出，「之前的話全部停班停課，家長在工作上或者說要帶著孩子實在是不容易，因為現在都雙薪家庭，我覺得政府這個政策也是看到家長的需求。」「如果家裡面你已經有症狀的，你發現你有症狀，那就不要客氣就趕快篩。」老師請同學們，只要有症狀或是接觸到確診者，就趕快快篩。校方則是是會請確診者同班級的學生，如果家中有篩劑，先在家快篩，學校之後會再補發一劑。陳冠英表示，「如果小朋友家裡面有快篩的話，快篩劑的部分他先用，然後學校再補給他，比較弱勢、清寒，比較沒有特別去關心注意的小朋友，我們有請導師特別去留意。」對於這個新的校園防疫措施，學生都覺得還不錯，還覺得如果自己如果快篩陰性，能來學校上課，比較好。台北市松山國小學生說道，「有時候很危險的時候，跟確診者接觸過，我會快篩。」小學生表示，「沒有陽性為什麼還要在家裡隔離，你篩陰性來學校就好啦。」至於確診及快篩陽性的學生，需要實施7天的居家照護，期滿無症狀才可以入校。而補習班及課照中心防疫也鬆綁，刪除採固定座位、成員方式等規定，可是還是要維持社交距離以及佩戴口罩。
2萬件疫苗受害救濟待審 藍營批恐34年才審完,2022-09-12,隨著國內疫苗接種率提高，部分民眾也出現疫苗施打後的不良反應，全台一共有兩萬多人提出疫苗受害救濟申請，不過大部分的人到目前為止都還沒有收到審議結果，國民黨團指出，按照目前審查的速度，恐怕要審34年才會審完。,隨著BA.5變異株擴散，可能為台灣社區帶來下一波疫情高峰，指揮中心鼓勵長者和民眾盡快接種第4劑，不過也有民眾打完疫苗後出現嚴重不良反應，截至9月，全台有兩萬多人提出疫苗受害救濟申請，但許多人就像陳先生一樣，到目前都沒有收到審議結果。疑似疫苗施打受害者陳宏宇指出，「去年2021年10月16日施打BNT的第1劑，然後大概之後的第一個禮拜，就反覆地發燒、四肢紅腫，有過敏的情況，最後我的診斷是MIS-A，截至（申請救濟）目前為止到現在將近快10個月了，我的受害救濟目前都還沒有結果。」疾管署官網上說明依法於案件資料齊全的6個月內完成審定，但如今案件大塞車，大多申請人的流程停格在資料檢核中，指揮中心對此曾回應，預防接種受害救濟審議小組VICP已經增加開會頻率，但時代力量及國民黨近幾個月都曾召開記者會，痛批審議結果遙遙無期。國民黨立院黨團副秘書長李彥秀表示，「去年到今年8月11日為止，我們總共才審了993件，總共審的比例是不到5個%，如果按照這樣子的審查速率，不要算未來還有不良率的增加，恐怕要審到34年之後才審得完。」截稿前衛福部以業務單位尚未回覆為由，沒有多做說明，由於疫苗受害者在後續補償部分碰到許多困難，李彥秀建議，應該思考開闢其他的救濟基金等方式，否則未來仍會碰到預算排擠或是審議會議專家學者人力不夠的問題。
本土+35594／2兒童MIS-C康復 今年兒童重症已206例,2022-09-10,新冠疫情本土病例再新增3萬5594例，中重症114例，死亡30例。重症個案中，包括2例兒童MIS-C個案，年紀最小只有2歲，所幸經住院治療，2人都已康復出院，累計今年兒童重症206例。,中秋節連假，10日新增3萬5594例本土病例，比上週六同期增加近一成。全台仍以新北市病例數最多，已連續5天破7千例，中重症有114例，死亡則有30例。另外新增2例兒童重症MIS-C個案，都沒有慢性病史，也沒打過疫苗。年紀最小的是2歲女童，她6月曾確診，8月底MIS-C發病，所幸經住院治療後已康復出院。中央流行疫情指揮中心發言人莊人祥說：「截至今天兒童重症總共206例，包括腦炎31例、肺炎22例、心肌炎1例、敗血症3例、哮吼10例，家中死亡7例，MIS-C有129例，共病3例。」本土疫情逐漸升溫，有醫師擔憂，近期除了中秋節，還有國慶日連假，都是民眾聚會活動旺季。加上選舉年底登場，參選人跑攤拜票行程多，甚至還有逐桌敬酒。若沒有落實戴口罩，恐怕讓疫情更難控制。北市聯醫整合醫學照護科醫師姜冠宇認為，「選舉時有些不太好的文化，像是說敬酒啦，或是說候選人去握手啦等等，我覺得就是盡量啦，盡量能夠減少與人的接觸。」醫師提醒，長者和幼兒是染疫後重症高風險族群，面對這波BA.5疫情，一定要將疫苗打好打滿，也可降低兒童發生MIS-C風險。民眾參加聚會活動時，仍要記得勤洗手、戴口罩，並與不特定人士保持社交距離。
本土+34020／本土BA.5疫情升 醫估下週單日確診4萬,2022-09-09,中秋節連假第一天，新冠疫情新增3萬4020例本土病例，中重症102例及死亡55例，最年輕死亡個案為9歲女童，沒有慢性病史，也沒打疫苗，染疫後疑似出現急性腦炎，住院治療兩個月仍不幸死亡，累計今年兒童重症死亡共31例。,新冠本土疫情持續升溫，今日新增3萬4020例本土病例，較上週五同期新增537例上升1.6%，全台以新北市病例數破7000例最多，而中重症有102例，死亡則有55例。死亡個案中年紀最輕的是9歲女童，她沒有慢性病史也沒打過疫苗，5月中旬確診，後續出現眼睛複視等症狀，疑似急性腦炎，經住院治療2個月，仍不幸在8月中旬過世，累計今年兒童重症死亡有31例。中央流行疫情指揮中心發言人莊人祥表示，「截至今日，兒童重症總共204例，包括腦炎31例、肺炎22例、心肌炎1例、敗血症3例、哮吼10例、家中死亡7例。」本土BA.5疫情嚴峻，日前單日確診數破4萬例，中秋節連假過後是否又一波高峰，引發外界關注。有醫師分析，這波BA.5疫情大多為輕症，且國人第3劑疫苗涵蓋率已達7成2，社區染疫不通報的黑數恐怕很多，預估下週單日確診數應該維持在4萬例左右。北市聯醫整合醫學照護科醫師姜冠宇指出，「（這波疫情）大概最高峰的時候，也差不多就是每天差不多4萬，應該就是已經到達它的極限了啦，因為我們那時候還要再想，我們從第一線有看到蠻多的一個黑數啦，就是有很多家庭全家感染，但其實也不想通報的。」指揮中心強調，沒有禁止民眾中秋節、重陽節舉辦烤肉等聚會活動，但是得遵守勤洗手、戴口罩，與不特定人士保持社交距離等防疫措施，烤肉時若沒有吃東西，最好還是把口罩給戴上，未完整接種疫苗的長者和幼兒，則是不建議參加。 
清冠二號臨床試驗結果 可降低74%死亡率,2022-09-08,國家中醫藥研究所今（9）日公布清冠二號臨床試驗結果，對於重症保護效果顯著，可降低74%的死亡率，目前已經完成對國內8家藥廠的技轉，等待通過緊急授權就能用於臨床治療。,清冠一號進化版清冠二號即將投入臨床治療。國家中醫藥研究所發布最新臨床試驗數據，在246名需要供氧的重症患者中，分成接受西醫常規治療與西醫加清冠二號合併治療兩組，相較於西醫組有27人死亡，合併治療組只有7人死亡。國家中醫藥研究所副所長邱文慧表示，「同樣的在123位重症患者裡面，30天的住院觀察期只有7位的死亡顯示，清冠二號的介入治療可以顯著地改善74.07%的死亡風險。」研究團隊分析，基因轉殖鼠實驗顯示，新冠重症患者的肺部會有瀰漫性的傷害，產生纖維化的情形，若使用清冠二號治療可完全避免這傷害，肺部也沒有塌陷。研究顯示，清冠二號對強化心肺功能的效果較新冠1號還要明顯。國家中醫藥研究所蘇亦彰指出，「病毒複製上可以阻斷掉，那還有免疫的調控之外還增加了強化心肺功能，以及肺裡面有很多痰液這些病理產物的排除，所以它就產生更好的作用。」目前清冠二號已技術授權國內8家中藥廠，其中1家藥廠已準備向中醫藥司提出EUA審查，中醫師公會也呼籲，希望清冠一號與清冠二號不要只是EUA緊急授權，應該盡早通過正式藥證，成為正式處方藥證，並延續公費到疫情結束。
本土+34846／BA.5盛行卻買BA.1雙價疫苗  在野批指揮中心部署慢,2022-09-08,國內新冠病毒疫情今（8）日新增3萬4846例本土個案及29例死亡個案，其中出現這波BA.5新疫情以來首例兒童腦炎死亡個案。而對於政府採購BA.1雙價疫苗，遭在野黨批評為何不買BA.5雙價疫苗，質疑部署慢半拍，指揮中心則回應，BA.5雙價疫苗沒有經過人類試驗，而且BA.1雙價疫苗已經被證實對於Omicron的各種變異株有效。,中秋連假前本土疫情升溫，指揮中心8日公布新增了3萬4846例本土個案及29例死亡個案，其中出現1起兒童腦炎死亡個案，是這波新疫情後的首例。此外，新增的182例中重症個案中，出現1例兒童MIS-C重症個案。疫情指揮中心醫療應變組副組長羅一鈞表示，「不幸在9月3日的時候因為這個多重器官衰竭而死亡，那死因的話就是有新冠病毒的感染，也有合併急性腦炎，以及多重器官衰竭的一個情形。」面對這波疫情來勢洶洶，政府已經採購BA.1雙價疫苗，遭在野黨質疑是超慢部署，批評為何不買BA.5的雙價疫苗。指揮中心回應，原始株BA.5疫苗只有美國採納，目前只有動物試驗，莫德納也只供貨給美國。若等這款疫苗不只耗時，到時恐又有新變異株，若一再等待會永遠都打不到。中央流行疫情指揮中心專家小組諮詢委員李秉穎表示，「現在有一個BA.1的次世代疫苗，而且它已經證實說它引起來的抗體反應是比原始病毒株所做成的疫苗還要來得好。」中秋連假將至，指揮中心提醒，未打疫苗的長者或幼兒不建議參加烤肉。也推測這波疫情的高峰，會落在大約20日附近。中央流行疫情指揮中心指揮官王必勝表示，「之前的估計就是在9月的中下旬，大概在9月20日，在我們的推估裡面如果到達最高峰的時候，那單日是從3萬到6萬之間都有可能。」預防接種受害救濟審議小組8月同意13起救濟案，其中桃園1名少女接種BNT後出現心肌炎，核予300萬元救濟金，是最年輕的救濟案。指揮中心也採購1萬劑目前對BA.5最具療效的Evusheld單株抗體，第一批1728劑6日已經抵台，8日配送，提供免疫低下族群更完善保護。
9/12校園防疫新制上路 同學確診入校快篩陰可入班上課,2022-09-08,開學迄今十天，每日本土確診數都在3萬多例上下，本土疫情升溫不過中秋連假後校園防疫新制即將上路，同班同學若確診，還需要全班停課嗎？中秋連假的活動防疫規定有哪些需要注意？,全國小學、國高中在8月30日開學，近期大學生也陸續返校迎接新學期，教育部最新防疫準則希望師生能以「生病不上班、不入校」為原則，並因應國內疫情升溫，將每週配送80萬劑快篩試劑，也要求各級學校提升安全庫存量至5成。而在中秋連假後，9月12日將啟動校園防疫新制：班內有人確診，同班同學快篩陰即可繼續上學政策。若是學生確診執行完7日居家照護，期滿且無症狀，就可以入校上實體課程。依指揮中心指引，確診者同寢室室友比照同住親友，實施居家隔離或自主防疫。確診、快篩陽性或被匡列居家隔離，學生可請「防疫隔離假」；於自主防疫期間，可請「自主防疫假」，若學生如有身體不適或快篩陰性仍有疑慮者，可請「防疫假」。指揮中心也建議民眾，在中秋及重陽節聚會，應維持勤洗手、戴口罩、保持社交距離等防疫規範，若民眾有任何症狀，也不要到場參與活動。民眾到餐廳、公共場所也應配合量測體溫，不可以逐桌敬酒（茶），若為未接種疫苗的長者或幼兒，也不建議參加聚會。
清冠2號可降低74%死亡率 已技轉國內8藥廠,2022-09-08,衛福部國家中醫藥研究所今（8）日公布清冠2號臨床試驗結果，對於重症保護效果顯著，可降低74%死亡率，目前已經完成對國內8家藥廠的技轉，等待通過緊急授權，就能用於臨床治療，希望降低這一波BA.5流行帶來的傷害。,清冠1號進化版清冠2號 ，即將投入臨床治療。國家中醫藥研究所發布最新臨床試驗數據，在246名需要供氧的重症患者中，分成接受西醫常規治療與西醫加清冠2號合併治療兩組，相較於西醫組有27人死亡，合併治療組只有7死亡。國家中醫藥研究所副所長邱文慧解釋，「同樣的在123位重症患者裡面，30天的住院觀察期只有7位死亡，顯示清冠2號的介入治療可以顯著地改善74.07%的死亡風險。」研究團隊分析，基因轉殖鼠實驗顯示，新冠重症患者的肺部會有瀰漫性的傷害，產生纖維化的情形，若使用清冠2號治療，可完全避免這傷害，肺部也沒有塌陷。研究顯示，清冠2號對強化心肺功能的效果，較新冠1號還要明顯。國家中醫藥研究所蘇亦彰表示，「病毒複製上可以阻斷掉，還有免疫的調控之外，增加了強化心肺功能以及肺裡面有很多痰液，這些病理產物的排除。」目前清冠2號已技術授權國內8家中藥廠，其中1家藥廠已準備向中醫藥司提出EUA審查，中醫師公會也呼籲，希望清冠1號與清冠2號不要只是EUA緊急授權，應該盡早通過正式藥證，成為正式處方藥證並延續公費到疫情結束。
藍智庫質疑BA.1雙價疫苗效力 衛福部：市場上尚無BA.5疫苗,2022-09-08,0,國民黨智庫今天舉行記者會，認為Omicron的BA.5變種傳播快速，民進黨政府上週通過BA.1雙價疫苗EUA，痛批超慢部署。不過衛福部回應，BA.5雙價疫苗目前市場上根本買不到。防疫學會理事長王任賢表示，「我們知道這個病毒它基本上還是Omicron的變種，它是Omicron裡面一隻，Omicron這個病毒現在在全球都是把它當作流感化，所以原則上來講，輕症你不要去理他你要去理的，是理重症。」王任賢接著表示，在台灣，這麼輕的病毒卻死了這麼多人，且死亡率將近千分之5是一件很丟臉的事。對於國民黨批評，衛福部相關召集人李秉穎強調，BA.5雙價疫苗完全沒有經過人類試驗，市場上根本買不到，各國都是要打BA.1疫苗；也強調，世衛也建議不要為了等未來疫苗而棄打BA.1疫苗。
本土單日破4萬例 王必勝強調BA.1雙價疫苗有效,2022-09-07,相隔70天，新冠本土再度破4萬例。今（7）日新增4萬1021例本土病例，中重症有104例，死亡則有26例。由於近期莫德納次世代疫苗採購引發爭議，指揮官王必勝強調，這款BA.1雙價疫苗對抗現在流行病毒株確定有效，並再次以雨傘比喻，是一把很好的新傘。預計9月底會到貨300萬劑，力拚9月底開打。,今年6月29日以來，相隔70天，新冠本土疫情再度破4萬例。7日週三新增4萬1021例本土病例，全台以新北市確診數破9千例最多，而中重症有104例，死亡則有26例。死亡個案中有一例40多歲男性疑似為重複感染，他本身有風濕免疫疾病的血管炎，5月曾確診7月底又發病，急診採檢PCR為陽性，Ct值21，符合重複感染定義。但醫院未通報重複感染，所以沒有送定序，個案病況惡化，不幸在8月底過世。中央流行疫情指揮中心醫療應變組副組長羅一鈞表示，「這不是首例重複感染死亡的個案，我們到昨天9月6日為止，累積的重複感染的案例數是有1萬1027位，其中有31位是死亡個案。」由於近期莫德納次世代疫苗採購引發爭議，指揮官王必勝表示，這款BA.1雙價疫苗對現在流行的病毒株確定有效，預計9月底第1批到貨300萬劑，並再次以雨傘比喻強調，這是一把很好的新傘。王必勝表示，「這都是最新的（疫苗）而且是確定有效的，如果以我上個禮拜舉的例子，拿雨傘擋雨，這是一把很好的傘，是一把新的傘。」王必勝強調，BA.5雙價疫苗沒有說不買，只是要等查完成後才能購買，目前除了美國，其他國家都買不到。至於有民眾反映，台北市聯醫公告，6日起不再提供Novavax疫苗給現場民眾掛號接種，對此指揮中心回應表示，全台只剩下4萬多劑，因廠商更改製程，食藥署重新審查後會再安排進貨。
指揮中心估年底前2百萬人感染 籲盡速打疫苗,2022-09-06,新冠本土疫情今（6）日新增3萬6393例本土個案，還有中重症49例及死亡21例。而最年輕的死亡個案是一名16歲女性，沒有施打過疫苗，染疫送醫一週依然不治身亡。而因應疫情升溫，指揮中心預估今年底之前，可能還會有200萬人確診，呼籲民眾儘快施打疫苗。,新冠本土疫情今日新增3萬6393例本土病例，比上週二同期增加16.7%。全台以新北市病例數破7000例最多，而中重症有49例，死亡則有21例。死亡個案中最年輕的為16歲青少女，她本身有慢性神經系統疾病，沒打過疫苗，長期臥床，為機構住民，8月底快篩陽性，後來因肺部蜂窩性組織炎送醫住院，9月2日病況惡化死亡。中央流行疫情指揮中心醫療應變組副組長羅一鈞表示，「目前這個青少年的部分，新增了一例重症跟死亡個案之後，累計目前是有14例的青少年重症，其中有5例是死亡。」隨著疫情升溫，確診人數增加，國內口服抗病毒藥物的領用人數，最新來到6827人次，創下6月27日以來新高。指揮中心預估，今年底前恐怕還會有200萬人感染，呼籲民眾儘快打疫苗。中央流行疫情指揮中心發言人莊人祥指出，「BA.5的部分，我們預估在這一波，我們是到年底啦，就是大概可能200多萬的人會感染。」至於中秋節、重陽節即將到來，不少民眾詢問機構住民是否能返家團圓？指揮中心表示，機構住民可以請假回家，若沒有外宿過夜，原則上不必篩檢，若請假外宿過夜，返回機構前7天內，新冠肺炎暴露風險者仍要依規定進行篩檢。
莫德納次世代疫苗優先供脆弱族群 可望月底到貨後開打,2022-09-06,因應BA.5疫情升溫，疫情指揮中心宣布，莫德納次世代疫苗將優先給脆弱族群接種，並分兩階段進行。第1階段接種對象為65歲以上長者、長照機構住民等，第2階段則為第1類醫事人員、航空機組員等，與前一劑疫苗間隔至少要3個月。指揮中心表示，最快9月底有200萬劑到貨，第1階段可望於到貨後開打。,因應本土BA.5疫情升溫及邊境開放政策，衛福部傳染病防治諮詢會預防接種組（ACIP）專家會議5日決議，莫德納次世代疫苗將優先給脆弱族群接種，並分兩階段進行。第1階段接種對象為65歲以上長者、長照機構住民、18歲以上免疫不全及免疫低下者；第2階段則為第1類醫事人員、機場港埠、居家檢疫工作人員、航空機組員、船員、機構照服人員、50到64歲成人，以及18歲以上因外交、公務等工作需求出國者。衛福部ACIP召集人李秉穎指出，「長照機構的群聚，那個是很容易發生的事情，它一旦發生的時候，很多個案得到感染，他的死亡率跟重症率又比較高，所以長照機構，也納入比較優先的對象。」李秉穎表示，這款莫德納次世代疫苗是原始株+BA.1的雙價疫苗，依照食藥署通過緊急使用授權EUA資料，可提供18歲以上民眾作為第3劑、第4劑及第5劑追加劑使用，但不適用於第1、2劑基礎劑，而且與前一劑疫苗間隔時間至少3個月。中央流行疫情指揮中心發言人莊人祥表示，「目前疫苗量夠，也讓大家都可以打，在參考其他國家目前次世代疫苗也都是在隔3個月左右，或是有人已經接種了第4劑，你還是可以再接種次世代，如果隔了3個月的話。」指揮中心表示，最快9月底會有200萬劑莫德納次世代疫苗到貨，細節仍在跟廠商洽談中，也可能有更多劑量。第1階段可望於到貨後開打，第2階段啟動時間則需看民眾接種踴躍程度而定。
莫德納次世代疫苗  醫護、高風險優先接種,2022-09-06,0,食藥署2日通過莫德納次世代疫苗的緊急授權，衛福部預防接種組專家會議昨（5）日決議，國內次世代疫苗將優先提供給醫護與高風險這兩類族群施打，預計9月底將會有200萬劑到貨。中央流行疫情指揮中心發言人莊人祥表示，「目前疫苗量夠，也讓大家都可以打。參考其他國家目前次世代疫苗也都是在隔3個月左右，或是有人已經接種了第4劑，你還是可以再接種次世代，如果隔了3個月的話。」 
本土+34358／醫籲未完整接種疫苗長幼 最好別參加中秋聚會,2022-09-04,新冠本土疫情，今（4）日新增3萬4358例確診還有中重症68例及死亡35例。另外，中秋節連假將至，專家提醒BA.5疫情升溫，沒有完整施打疫苗的長者和幼兒，最好不要參加烤肉等聚會。,本土BA.5疫情持續升溫，連續6天病例數破3萬。今日新增3萬4358例本土病例，新增個案數較上週日同期增加近3成，而中重症有68例，死亡則有35例。重症個案中，新增一例兒童MIS-C為兩歲女童，她沒有慢性病史，也沒打過疫苗，7月確診，8月底出現MIS-C症狀，目前還在住院治療中。中央流行疫情指揮中心發言人莊人祥指出，「截至今天，兒童重症總共200例，包括腦炎29例 、肺炎22例、心肌炎1例、敗血症3例、哮吼10例、家中死亡7例、MIS-C有125例。」指揮中心表示，預估BA.5高峰會落在9月下旬到10月初，疫情發展符合原先預測模型，6、7日的單日確診數有可能破4萬例。由於中秋節即將到來，不少民眾會舉辦烤肉等聚會活動，難免會脫口罩飲食及聊天。專家建議，未完整接種疫苗的長者和幼兒，最好不要參加。台大急診醫學部醫師李建璋呼籲，「還沒有打完3劑或是4劑疫苗的，或是說你距離上一次疫苗已經超過6個月以上的，如果疫情緊繃的時候呢，能夠盡量就是改成其它在居家的一種活動方式。」指揮中心提醒民眾，參加聚會、烤肉等群聚活動時，仍應戴口罩，並呼籲符合資格的民眾盡快接種疫苗。而國內6個月到4歲幼童疫苗接種率，第一劑來到29.5%，第二劑則為3.3%。
本土確診連5日破3萬例 王必勝說明未買BA.5疫苗原因,2022-09-03,今（3）日本土病例新增3萬2529例，連續5天破3萬，主要流行株為BA.5，但食藥署2日核發EUA的是莫德納BA.1雙價次世代疫苗，被質疑為何不採購BA.5次世代疫苗。指揮官王必勝親自回應，表示BA.5雙價次世代疫苗還無法確認效果，廠商目前也無法供貨給美國以外的國家。 ,本土疫情再升溫，今日新增本土病例3萬2529例，其中以新北市6902例最多，中重症有140例，死亡則有42例，這也是國內連續5天病例數破3萬例。　中央流行疫情指揮中心指揮官王必勝指出，｢我想連續3週上升，而且上升的幅度一直在擴大，表示這個疫情確實是已經起來了。」這波疫情以BA.5為主，但食藥署2日核發緊急使用授權EUA給莫德納次世代疫苗卻是BA.1。王必勝表示，「它是主要是基於動物試驗的資料，然後再參照BA.1的臨床試驗的佐證資料，通過了美國FDA的EUA，目前我們都難以確定，因為沒有更多的臨床試驗的結果，可以去佐證（效果）。」除了無法確認效果，指揮中心透露，廠商目前也無法對美國以外國家供貨，但會持續關注，並請廠商提供資料審查。由於國內疫情升高，所以將優先採購對BA.4及BA.5也有效力的BA.1雙價次世代疫苗。疫情指揮中心專家諮詢小組召集人張上淳表示「打完這樣的（BA.1）雙價疫苗以後的28天，4個禮拜以後再抽血，看到它的抗體的效價確實是對於BA.4、BA.5也是有一定的保護力，抗體效價也上升到一定的程度擔心染疫不少人關心何時能打到次世代疫苗，王必勝也表示，下週一的ACIP會議將針對施打族群、年齡及施打間隔等議題進行討論。
本土疫情已連續4天破3萬例 指揮中心：快帶孩子打疫苗,2022-09-02,本土BA.5疫情升溫，今（2）天新增3萬3483例本土病例，已連續4天破3萬例，今年累計確診近530萬例，其中兒童重症有198例，呼籲家長儘快帶孩子接種疫苗；此外，桃園機場昨（1）天深夜、疑似因防疫計程車不夠，導致外籍學生、返台國人及外籍移工，困在機場大排長龍，王必勝表示，已請桃機公司把流程改善優化，以利開放更多人入境。,本土BA.5疫情升溫，疫情指揮中心公布，週五（2）新增3萬3483例本土病例，已連續4天病例數破3萬例，重災區新北市更是連續3天、新增超過7千例，而中重症有131例，死亡則有36例；另外新增2例兒童MIS-C，其中年紀最小、是4歲女童，她沒有慢性病史，也沒打過疫苗，7月初確診，8月底出現MIS-C症狀，所幸經過治療後、已康復出院。疫情指揮中心醫療應變組副組長羅一鈞表示，「那在兒童的重症的部分，已經累計到198例，其中有 最大宗的仍然是MIS-C占124例。」指揮中心表示，今年到9月1日，累計近530萬確診病例，目前以輕症、無症狀患者居多，有9成9，各年齡層致死率沒有升高，仍維持在0.17%，口服抗病毒藥物存量、足夠使用3個月，萬一疫情擴大，也會隨時增購。王必勝說明，「口服藥都是夠的，那所知道的 大概用量都還有3個月以上，那我們當然也會看疫情的規模，如果疫情規模比我們想像的大，使用量比較大的時候，我們最近也都有跟廠商聯絡，都是可以隨時再增購。」此外，目前每週放寬到5萬人入境，不過週四（1）晚間，卻爆出疑似桃機防疫計程車不夠，導致外籍學生、返台國人、及外籍移工，困在桃園機場大排長龍，對此王必勝解釋，因尖峰班機較多才造成擁擠，已請桃園機場公司把流程再改善優化，以利開放更多人入境。
